concept_id,concept_code,concept_name,tmp_name_fi,freq_tays,freq_finngen,freq_total
3695,E78.40,Familial combined hyperlipidaemia,Familiaalinen kombinoitunut hyperlipidemia,0,0,0
3696,E78.42,Lp-a hyperlipoproteinemia,Lipoproteiini-a hyperlipoproteinemia,0,0,0
3697,E78.43,Hyperapoprtein-B-emia,Hyperapoproteiiini-B-emia,0,0,0
3698,E78.49,Other hyperlipidaemia,Muu hyperlipidemia,0,0,0
3701,E78.61,Abetalipoproteinaemia,Hypoalfalipoproteinemia,0,0,0
3702,E78.62,High-density lipoprotein deficiency,Beetalipoproteinin puutos,0,0,0
3703,E78.63,Low HDL syndrome,Matala HDL-syndrooma,0,0,0
3704,E78.69,"Lipoprotein deficiency, other or unspecified",Muu lipoproteiinin puutos,0,0,0
3732,E83.30,Acid phosphatase deficiency,D-vitamiiniresistentti riisitauti,0,0,0
3733,E83.39,Other disorder of phosphorus metabolism,Muu fosforiaineenvaihdunnan häiriö,0,0,0
3735,E83.50,Hypercalcemia,Hyperkalsemia,0,13,0
3738,E83.51,Hypocalcemia,Hypokalsemia,0,0,0
3739,E83.58,Idiopathic hypercalciuria,Idiopaattinen hyperkalsiuria,0,0,0
3740,E83.59,Other disorders of calcium metabolism,Muualla luokittelematon kalsiumaineenvaihdunnan häiriö,0,0,0
3755,E85.80,Meretoja's disease,Meretojan tauti,0,0,0
3758,E85.89,Other amyloidosis,Muu amyloidoosi,0,0,0
3785,E89.00,Postirradiation hypothyroidism,Sädehoidon jälkeinen kilpirauhasen vajaatoiminta,0,13,0
3786,E89.01,Postsurgical hypothyroidism,Leikkauksen jälkeinen kilpirauhasen vajaatoiminta,0,0,0
3787,E89.09,"Postprocedural hypothyroidism, other or several procedures",Muun tai useamman toimenpiteen aiheuttama kilpirauhasen vajaatoiminta,0,0,0
3790,E89.30,Postprocedural hypopituitarism,Leikkauksen jälkeinen aivolisäkkeen etulohkon vajaatoiminta,0,0,0
3791,E89.31,Postirradiation hypopituitarism,Sädehoidon jälkeinen aivolisäkkeen etulohkon vajaatoiminta,0,0,0
3792,E89.32#,Hypopituitarism after medical therapy,Lääkehoidon jälkeinen aivolisäkkeen etulohkon vajaatoiminta,0,0,0
3793,E89.39,"Postprocedural hypopituitarism, other or several procedures",Muun tai usean toimenpiteen jälkeinen aivolisäkkeen etulohkon vajaatoiminta,0,0,0
3802,F00.01*,"Alzheimer's disease-related early-onset dementia other comorbid symptoms, mainly delusions","Alzheimerin tautiin liittyvä varhain alkava dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3803,F00.02*,"Early onset dementia associated with Alzheimer's disease Other comorbid symptoms, mainly hallucinations","Alzheimerin tautiin liittyvä varhain alkava dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3804,F00.03*,"Early onset dementia associated with Alzheimer's disease Other side effects, mainly depressive symptoms","Alzheimerin tautiin liittyvä varhain alkava dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3805,F00.04*,Early-onset dementia associated with Alzheimer's disease is another mixed-related comorbidity,Alzheimerin tautiin liittyvä varhain alkava dementia muita sekamuotoisia liitännäisoireita,0,0,0
3806,F00.09*,Early-onset dementia associated with Alzheimer's disease is not known for comorbid symptoms,Alzheimerin tautiin liittyvä varhain alkava dementia ei tietoa liitännäisoireita,0,0,0
3807,F00.00*,Early-onset dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä varhain alkava dementia ilman lisäoireita,0,0,0
3810,F00.11*,"Late-onset dementia associated with Alzheimer's disease Other comorbid symptoms, mainly delusions","Alzheimerin tautiin liittyvä myöhään alkava dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3811,F00.12*,"Late-onset dementia associated with Alzheimer's disease Other comorbid symptoms, mainly hallucinations","Alzheimerin tautiin liittyvä myöhään alkava dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3812,F00.13*,"Late-onset dementia associated with Alzheimer's disease Other side effects, mainly depressive symptoms","Alzheimerin tautiin liittyvä myöhään alkava dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3813,F00.14*,Late-onset dementia associated with Alzheimer's disease are other mixed-related comorbidities,Alzheimerin tautiin liittyvä myöhään alkava dementia muita sekamuotoisia liitännäisoireita,0,0,0
3814,F00.19*,Late-onset dementia associated with Alzheimer's disease is not known for comorbid symptoms,Alzheimerin tautiin liittyvä myöhään alkava dementia ei tietoa liitännäisoireista,0,0,0
3815,F00.10*,Late-onset dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä myöhään alkava dementia ilman lisäoireita,0,0,0
3818,F00.21*,"Atypical or mixed dementia associated with Alzheimer's disease Other associated symptoms, mainly delusions","Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3819,F00.22*,"Atypical or mixed dementia associated with Alzheimer's disease Other associated symptoms, mainly hallucinations","Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3820,F00.23*,"Atypical or mixed dementia associated with Alzheimer's disease Other comorbid symptoms, mainly depressive symptoms","Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3821,F00.24*,Atypical or mixed dementia associated with Alzheimer's disease Other mixed comorbid symptoms,Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia muita sekamuotoisia liitännäisoireita,0,0,0
3822,F00.29*,Atypical or mixed dementia associated with Alzheimer's disease No data on co-morbidities,Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia ei tietoa liitännäisoireista,0,0,0
3823,F00.20*,Atypical or mixed dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia ilman lisäoireita,0,0,0
3829,F01.10,Multi-infarct dementia without additional symptoms,Moni-infarktidementia ilman lisäoireita,0,0,0
3830,F01.11,"Multi-infarct dementia is another comorbid symptom, mainly delusional","Moni-infarktidementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3831,F01.12,"Multi-infarct dementia is another comorbid symptom, mainly hallucinations","Moni-infarktidementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3832,F01.13,"Multi-infarct dementia other comorbid symptoms, mainly depressive symptoms","Moni-infarktidementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3833,F01.14,Multi-infarct dementia other mixed comorbid symptoms,Moni-infarktidementia muita sekamuotoisia liitännäisoireita,0,0,0
3834,F01.19,Multiple infarction dementia is not known for comorbid symptoms,Moni-infarktidementia ei tietoa liitännäisoireista,0,0,0
3836,F01.20,Subcortical vascular dementia without additional symptoms,Subkortikaalinen verisuoniperäinen dementia ilman lisäoireita,0,0,0
3837,F01.21,"Subcortical vascular dementia other comorbid symptoms, mainly delusions","Subkortikaalinen verisuoniperäinen dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3838,F01.22,"Subcortical vascular dementia other comorbid symptoms, mainly hallucinations","Subkortikaalinen verisuoniperäinen dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3839,F01.23,"Subcortical vascular dementia are other comorbid symptoms, mainly depressive symptoms","Subkortikaalinen verisuoniperäinen dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3840,F01.24,Subcortical vascular dementia are other mixed-related comorbidities,Subkortikaalinen verisuoniperäinen dementia muita sekamuotoisia liitännäisoireita,0,0,0
3841,F01.29,Subcortical vascular dementia is not known for concomitant symptoms,Subkortikaalinen verisuoniperäinen dementia ei tietoa liitännäisoireista,0,0,0
3843,F01.30,Mixed (cortical and subcortical) vascular dementia without additional symptoms,Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia ilman lisäoireita,0,0,0
3844,F01.31,"Mixed-type (cortical and subcortical) vascular dementia other comorbid symptoms, mainly delusions","Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3845,F01.32,"Mixed (cortical and subcortical) vascular dementia other comorbid symptoms, mainly hallucinations","Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3846,F01.33,"Mixed (cortical and subcortical) vascular dementia other comorbid symptoms, mainly depressive symptoms","Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3847,F01.34,Mixed (cortical and subcortical) vascular dementia other mixed comorbid symptoms,Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia muita sekamuotoisia liitännäisoireita,0,0,0
3848,F01.39,Mixed (cortical and subcortical) vascular dementia no data on co-morbidities,Sekamuotoinen (kortikaalinen ja subkortikaalinen) verisuoniperäinen dementia ei tietoa liitännäisoireista,0,0,0
3850,F01.80,Other vascular dementia without additional symptoms,Muu verisuoniperäinen dementia ilman lisäoireita,0,0,0
3851,F01.81,"Other vascular dementia other comorbid symptoms, mainly delusions","Muu verisuoniperäinen dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3852,F01.82,"Other vascular dementia other comorbid symptoms, mainly hallucinations","Muu verisuoniperäinen dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3853,F01.83,"Other vascular dementia other comorbid symptoms, mainly depressive symptoms","Muu verisuoniperäinen dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3854,F01.84,Other vascular dementia with mixed comorbid symptoms,Muu verisuoniperäinen dementia sekamuotoisia liitännäisoireita,0,0,0
3855,F01.89,Other vascular dementia is not known for concomitant symptoms,Muu verisuoniperäinen dementia ei tietoa liitännäisoireista,0,0,0
3859,F02.00*,Dementia associated with Pick's disease without additional symptoms,Pickin tautiin liittyvä dementia ilman lisäoireita,0,0,0
3860,F02.01*,"Pick's disease is associated with dementia other side effects, mainly delusions","Pickin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3861,F02.02*,"Pick's disease is associated with dementia other comorbid symptoms, mainly hallucinations","Pickin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3862,F02.03*,"Pick's disease is associated with dementia other side effects, mainly depressive symptoms","Pickin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3863,F02.04*,Pick's disease-related dementia is a mixed type of ancillary symptoms,Pickin tautiin liittyvä dementia sekatyypin liitännäisoireita,0,0,0
3865,F02.09*,Dementia associated with Pick's disease is not known for comorbid symptoms,Pickin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3867,F02.10*,Dementia associated with Creutzfeldt-Jakob disease without additional symptoms,Creutzfeldt-Jakobin tautiin liittyvä dementia ilman lisäoireita,0,0,0
3868,F02.11*,"Creutzfeldt-Jakob disease-related dementia other comorbid symptoms, mainly delusions","Creutzfeldt-Jakobin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3869,F02.12*,"Creutzfeldt-Jakob disease-related dementia other comorbid symptoms, mainly hallucinations","Creutzfeldt-Jakobin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3870,F02.13*,"Creutzfeldt-Jakob disease-related dementia other comorbid symptoms, mainly depressive symptoms","Creutzfeldt-Jakobin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3871,F02.14*,Dementia associated with Creutzfeldt-Jakob disease is another mixed-related comorbidity,Creutzfeldt-Jakobin tautiin liittyvä dementia muita sekamuotoisia liitännäisoireita,0,0,0
3873,F02.19*,Dementia associated with Creutzfeldt-Jakob disease is not known for comorbid symptoms,Creutzfeldt-Jakobin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3875,F02.20*,Dementia associated with Huntington's disease without additional symptoms,Huntingtonin tautiin liittyvä dementia ilman lisäoireita,0,0,0
3876,F02.21*,"Dementia associated with Huntington's disease are other comorbid symptoms, mainly delusions","Huntingtonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3877,F02.22*,"Dementia associated with Huntington's disease are other comorbid symptoms, mainly hallucinations","Huntingtonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3878,F02.23*,"Dementia associated with Huntington's disease are other comorbid symptoms, mainly depressive symptoms","Huntingtonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3879,F02.24*,Dementia associated with Huntington's disease are other mixed-related comorbidities,Huntingtonin tautiin liittyvä dementia muita sekamuotoisia liitännäisoireita,0,0,0
3881,F02.29*,Dementia associated with Huntington's disease is not known for comorbid symptoms,Huntingtonin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3883,F02.30*,Dementia associated with Parkinson's disease without additional symptoms,Parkinsonin tautiin liittyvä dementia ilman lisäoireita,0,0,0
3884,F02.31*,"Parkinson's disease-related dementia are other comorbid symptoms, mainly delusions","Parkinsonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3885,F02.32*,"Dementia associated with Parkinson's disease is an ancillary symptom, mainly hallucinations","Parkinsonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3886,F02.33*,"Dementia associated with Parkinson's disease is another side effect, mainly depressive symptoms","Parkinsonin tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3887,F02.34*,Dementia associated with Parkinson's disease is another mixed-related comorbidity,Parkinsonin tautiin liittyvä dementia muita sekamuotoisia liitännäisoireita,0,0,0
3889,F02.39*,No evidence of comorbidities associated with dementia associated with Parkinson's disease,Parkinsonin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3891,F02.40*,Dementia associated with HIV disease without additional symptoms,HIV-tautiin liittyvä dementia ilman lisäoireita,0,0,0
3892,F02.41*,"HIV-related dementia is another side effect, mainly delusions","HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",0,0,0
3893,F02.42*,"HIV-related dementia other comorbid symptoms, mainly hallucinations","HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3894,F02.43*,"HIV-related dementia is another side effect, mainly depressive symptoms","HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3895,F02.44*,HIV-related dementia is another mixed-related comorbidity,HIV-tautiin liittyvä dementia muita sekamuotoisia liitännäisoireita,0,0,0
3897,F02.49*,HIV-related dementia is not known for comorbid symptoms,HIV-tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3899,F02.80*,Dementia associated with a disease classified elsewhere without additional symptoms,Dementia muualla luokitetun taudin yhteydessä ilman lisäoireita,0,0,0
3900,F02.81*,"Dementia, a disease classified elsewhere, is mainly heresy",Dementia muualla luokitetun taudin yhteydessä pääasiassa harhaluuloisuutta,0,0,0
3901,F02.82*,"Dementia in connection with a disease classified elsewhere, other ancillary symptoms, mainly hallucinations","Dementia muualla luokitetun taudin yhteydessä muita liitännäisoireita, pääasiassa aistiharhaisuutta",0,0,0
3902,F02.83*,"Dementia is a disease classified elsewhere associated with other side effects, mainly depressive symptoms","Dementia muualla luokitetun taudin yhteydessä muita liitännäisoireita, pääasiassa masennusoireita",0,0,0
3903,F02.84*,"Dementia in connection with a disease classified elsewhere, other mixed-related side effects",Dementia muualla luokitetun taudin yhteydessä muita sekamuotoisia liitännäisoireita,0,0,0
3904,F02.89*,There is no information on co-morbidities associated with dementia elsewhere,Dementia muualla luokitetun taudin yhteydessä ei tietoa liitännäisoireista,0,0,0
3934,F06.30,Organic manic disorder,Elimellinen maaninen häiriö,0,0,0
3935,F06.31,Organic bipolar disorder,Elimellinen kaksisuuntainen mielialahäiriö,0,0,0
3936,F06.32,Organic depression,Elimellinen masennus,0,0,0
3937,F06.33,Organic mixed mood disorder,Elimellinen sekamuotoinen mielialahäiriö,0,0,0
3938,F06.39,Unspecified organic mood disorder,Määrittelemätön elimellinen mielialahäiriö,0,0,0
3954,F10.00,Acute intoxication caused by alcohol use is uncomplicated,Alkoholin käytön aiheuttama akuutti päihtymystila komplisoitumaton,0,153,0
3955,F10.01,Acute intoxication caused by alcohol use injury or other bodily injury,Alkoholin käytön aiheuttama akuutti päihtymystila vammautuminen tai muu ruumiillinen vaurio,0,0,0
3956,F10.02,Acute intoxication caused by alcohol use is another acute clinical complication,Alkoholin käytön aiheuttama akuutti päihtymystila muita akuutteja kliinisiä komplikaatioita,0,0,0
3957,F10.03,Acute intoxication caused by alcohol use state of confusion (delirium),Alkoholin käytön aiheuttama akuutti päihtymystila sekavuustila (delirium),0,6,0
3958,F10.04,Acute intoxication caused by alcohol use sensory distortions,Alkoholin käytön aiheuttama akuutti päihtymystila aistihavaintojen vääristymiä,0,0,0
3959,F10.05,Alcohol use caused by acute intoxication coma,Alkoholin käytön aiheuttama akuutti päihtymystila kooma,0,0,0
3960,F10.06,Acute intoxication caused by alcohol use convulsions,Alkoholin käytön aiheuttama akuutti päihtymystila kouristuksia,0,0,0
3961,F10.07,Pathological alcohol intoxication,Patologinen alkoholipäihtymys,0,0,0
3962,F10.09,Unspecified alcohol intoxication,Tarkemmin määrittämätön alkoholipäihtymys,0,0,0
3965,F10.20,Alcohol dependence is currently weaned,Alkoholiriippuvuus tällä hetkellä vieroittunut,0,46,0
3966,F10.21,"Alcohol dependence is not currently used, but resides in a restrictive environment","Alkoholiriippuvuus tällä hetkellä ei käytä, mutta oleskelee rajoittavassa ympäristössä",0,14,0
3967,F10.22,Alcohol dependence with currently clinically supervised maintenance or replacement therapy (controlled dependence),Alkoholiriippuvuus tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),0,0,0
3968,F10.23,Alcohol dependence is currently weaned but receiving aversion or prophylaxis,"Alkoholiriippuvuus tällä hetkellä vieroittunut, mutta saa aversio- tai estolääkityshoitoa",0,0,0
3969,F10.24,Alcohol dependence currently using the substance (active dependence),Alkoholiriippuvuus tällä hetkellä käyttää ainetta (aktiivinen riippuvuus),0,39,0
3970,F10.25,Alcohol dependence with continuous use,Alkoholiriippuvuus jatkuva käyttö,0,16,0
3971,F10.26,Alcohol dependence intermittent use (l intoxication),Alkoholiriippuvuus jaksottainen käyttö (tuurijuoppous),0,39,0
3972,F10.29,Unspecified alcohol dependence syndrome,Tarkemmin määrittämätön alkoholin aiheuttama riippuvuusoireyhtymä,0,32,0
3974,F10.30,Withdrawal symptoms caused by alcohol use are uncomplicated,Alkoholin käytön aiheuttamat vieroitusoireet komplisoitumattomat,0,29,0
3975,F10.31,Withdrawal symptoms caused by alcohol use seizures,Alkoholin käytön aiheuttamat vieroitusoireet kouristuksia,0,9,0
3976,F10.39,Alcohol withdrawal symptoms are undetermined,Alkoholin käytön aiheuttamat vieroitusoireet määrittämättömät,0,0,0
3978,F10.40,Withdrawal symptoms and confusion caused by alcohol use without seizures,Alkoholin käytön aiheuttamat vieroitusoireet ja sekavuustila ilman kouristuksia,0,13,0
3979,F10.41,Withdrawal symptoms and confusion caused by alcohol use,Alkoholin käytön aiheuttamat vieroitusoireet ja sekavuustila kouristuksia,0,0,0
3980,F10.49,Withdrawal symptoms and confusion caused by alcohol use are not known for seizures,Alkoholin käytön aiheuttamat vieroitusoireet ja sekavuustila ei tietoa kouristuksista,0,0,0
3982,F10.50,Alcohol-induced psychotic disorder of the schizophrenia type,Alkoholin käytön aiheuttama psykoottinen häiriö skitsofrenia-tyyppinen,0,0,0
3983,F10.51,Psychotic disorder caused by alcohol use mainly manifests as delusion,Alkoholin käytön aiheuttama psykoottinen häiriö pääasiassa harhaluuloisuutena ilmenevä,0,0,0
3984,F10.52,Psychotic disorder caused by alcohol use mainly manifests as hallucinations,Alkoholin käytön aiheuttama psykoottinen häiriö pääasiassa aistiharhaisuutena ilmenevä,0,9,0
3985,F10.53,The psychotic disorder caused by alcohol use is diverse,Alkoholin käytön aiheuttama psykoottinen häiriö monimuotoinen,0,0,0
3986,F10.54,Psychotic disorder caused by alcohol use is mainly manifested by symptoms of depression,Alkoholin käytön aiheuttama psykoottinen häiriö pääasiassa masennuksen oirein ilmenevä,0,0,0
3987,F10.55,Psychotic disorder caused by alcohol use is mainly manifested by manic symptoms,Alkoholin käytön aiheuttama psykoottinen häiriö pääasiassa maanisin oirein ilmenevä,0,0,0
3988,F10.56,The psychotic disorder caused by alcohol use is mixed,Alkoholin käytön aiheuttama psykoottinen häiriö sekamuotoinen,0,0,0
3989,F10.59,Psychotic disorder caused by alcohol use unspecified type of reaction,Alkoholin käytön aiheuttama psykoottinen häiriö määrittämätön reaktiotyyppi,0,0,0
3992,F10.70,Alcohol-induced residual state flashbacks,Alkoholin käytön aiheuttamana jäännöstila takaumia (flashbacks),0,0,0
3993,F10.71,"Residual state caused by alcohol use, personality or behavior disorder",Alkoholin käytön aiheuttamana jäännöstila persoonallisuuden tai käytöksen häiriö,0,0,0
3994,F10.72,Residual state caused by alcohol use post-symptomatic mood disorder,Alkoholin käytön aiheuttama jäännöstila jälkioireinen mielialahäiriö,0,0,0
3995,F10.73,Residual dementia caused by alcohol use,Alkoholin käytön aiheuttamana jäännöstila dementia,0,0,0
3996,F10.74,Residual state caused by alcohol use other permanent impairment of intellectual functions,Alkoholin käytön aiheuttamat jäännöstila muu pysyvä älyllisten toimintojen heikkeneminen,0,0,0
3997,F10.75,Residual state caused by alcohol use is a late-onset psychotic disorder,Alkoholin käytön aiheuttama jäännöstila myöhään alkava psykoottinen häiriö,0,0,0
3998,F10.79,Residual state caused by alcohol use unspecified psychotic disorder,Alkoholin käytön aiheuttamana jäännöstila määrittämätön psykoottinen häiriö,0,0,0
4003,F11.00,Acute intoxication caused by opioid use is uncomplicated,Opioidien käytön aiheuttama akuutti päihtymystila komplisoitumaton,0,0,0
4004,F11.01,Acute intoxication or other bodily injury caused by opioid use,Opioidien käytön aiheuttama akuutti päihtymystila vammautuminen tai muu ruumiillinen vaurio,0,0,0
4005,F11.02,Acute intoxication caused by opioid use is another acute clinical complication,Opioidien käytön aiheuttama akuutti päihtymystila muita akuutteja kliinisiä komplikaatioita,0,0,0
4006,F11.03,Acute intoxication due to opioid use confusion state (delirium),Opioidien käytön aiheuttama akuutti päihtymystila sekavuustila (delirium),0,0,0
4007,F11.04,Acute intoxication caused by opioid use distortions in sensory perception,Opioidien käytön aiheuttama akuutti päihtymystila aistihavaintojen vääristymiä,0,0,0
4008,F11.05,Organic brain syndrome or behavioral disorder caused by opioid use acute coma,Opioidien käytön aiheuttama elimellinen aivo-oireyhtymä tai käyttäytymisen häiriö akuutti kooma,0,0,0
4009,F11.06,Acute intoxication caused by opioid use convulsions,Opioidien käytön aiheuttama akuutti päihtymystila kouristuksia,0,0,0
4010,F11.09,Acute intoxication due to opioid use is not known for concomitant symptoms,Opioidien käytön aiheuttama akuutti päihtymystila ei tietoa liitännäisoireista,0,0,0
4013,F11.20,Opioid dependence syndrome is currently weaned,Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,0,0,0
4014,F11.21,"Opioid dependence syndrome is not currently used, but resides in a restrictive environment","Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä ei käytä, mutta oleskelee rajoittavassa ympäristössä",0,0,0
4015,F11.22,Opioid dependence syndrome with currently clinically supervised maintenance or replacement therapy (controlled dependence),Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä kliinisesti valvotulla ylläpito- tai korvauslääkityksellä (kontrolloitu riippuvuus),0,0,0
4016,F11.23,Opioid dependence syndrome currently weaned but receiving aversion or prophylaxis,"Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut, mutta saa aversio- tai estolääkityshoitoa",0,0,0
4017,F11.24,Opioid dependence syndrome currently using the substance (active dependence),Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä käyttää ainetta (aktiivinen riippuvuus),0,0,0
4018,F11.25,Continued use of opioid dependence syndrome,Opioidien käytön aiheuttama riippuvuusoireyhtymä jatkuva käyttö,0,39,0
4019,F11.26,Opioid dependence syndrome intermittent use,Opioidien käytön aiheuttama riippuvuusoireyhtymä jaksottainen käyttö,0,0,0
4020,F11.29,Addictive syndrome due to opioid use is not known about the nature of addictive syndrome,Opioidien käytön aiheuttama riippuvuusoireyhtymä ei tietoa riippuvuusoireyhtymän laadusta,0,0,0
4022,F11.30,Withdrawal symptoms caused by opioid use are uncomplicated,Opioidien käytön aiheuttamat vieroitusoireet komplisoitumattomat,0,0,0
4023,F11.31,Withdrawal symptoms caused by opioid use convulsions,Opioidien käytön aiheuttamat vieroitusoireet kouristuksia,0,0,0
4024,F11.39,Withdrawal symptoms due to opioid use are not known for seizures,Opioidien käytön aiheuttamat vieroitusoireet ei tietoa kouristuksista,0,0,0
4026,F11.40,Withdrawal symptoms and confusion caused by opioid use without convulsions,Opioidien käytön aiheuttamat vieroitusoireet ja sekavuustila ilman kouristuksia,0,0,0
4027,F11.41,Withdrawal symptoms and confusion caused by opioid use,Opioidien käytön aiheuttamat vieroitusoireet ja sekavuustila kouristuksia,0,0,0
4028,F11.49,Withdrawal symptoms and confusion caused by opioid use are not known for concomitant symptoms,Opioidien käytön aiheuttamat vieroitusoireet ja sekavuustila ei tietoa liitännäisoireista,0,0,0
4030,F11.50,Opioid-induced psychotic disorder of the schizophrenia type,Opioidien käytön aiheuttama psykoottinen häiriö skitsofrenia-tyyppinen,0,0,0
4031,F11.51,Psychotic disorder caused by opioid use mainly manifests as delusion,Opioidien käytön aiheuttama psykoottinen häiriö pääasiassa harhaluuloisuutena ilmenevä,0,0,0
4032,F11.52,Psychotic disorder caused by opioid use mainly manifests as hallucinations,Opioidien käytön aiheuttama psykoottinen häiriö pääasiassa aistiharhaisuutena ilmenevä,0,0,0
4033,F11.53,The psychotic disorder caused by opioid use is diverse,Opioidien käytön aiheuttama psykoottinen häiriö monimuotoinen,0,0,0
4034,F11.54,Psychotic disorder caused by opioid use is mainly manifested by symptoms of depression,Opioidien käytön aiheuttama psykoottinen häiriö pääasiassa masennuksen oirein ilmenevä,0,0,0
4035,F11.55,Psychotic disorder caused by opioid use is mainly manifested by manic symptoms,Opioidien käytön aiheuttama psykoottinen häiriö pääasiassa maanisin oirein ilmenevä,0,0,0
4036,F11.56,Psychotic disorder caused by opioid use is mixed,Opioidien käytön aiheuttama psykoottinen häiriö sekamuotoinen,0,0,0
4037,F11.59,Psychotic disorder caused by opioid use unspecified type of reaction,Opioidien käytön aiheuttama psykoottinen häiriö määrittämätön reaktiotyyppi,0,0,0
4040,F11.70,Residual flashbacks due to opioid use,Opioidien käytön aiheuttama jäännöstila takaumia (flashbacks),0,0,0
4041,F11.71,Residual state caused by opioid use is a disorder of personality or behavior,Opioidien käytön aiheuttama jäännöstila persoonallisuuden tai käytöksen häiriö,0,0,0
4042,F11.72,Residual state caused by opioid use post-symptomatic mood disorder,Opioidien käytön aiheuttama jäännöstila jälkioireinen mielialahäiriö,0,0,0
4043,F11.73,Residual dementia caused by opioid use,Opioidien käytön aiheuttama jäännöstila dementia,0,0,0
4044,F11.74,Residual state caused by opioid use other permanent impairment of intellectual function,Opioidien käytön aiheuttama jäännöstila muu pysyvä älyllisten toimintojen heikkeneminen,0,0,0
