CodeId;Abbreviation;ShortName;LongName;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;A:Erikoisala;A:Korvaava koodi;A:Långt_namn;A:Yksikkö
4304;Ns-ECP;Ns-Eosinofiilisten granulosyyttien kationinen prot;Ns-Eosinofiilisten granulosyyttien kationinen proteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ns-Eosinofilt katjoniskt protein;Lomake
4305;S -EtOH;S -Etanoli;S -Etanoli;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Etanol;mmol/l
4306;Ts-FraX-D;Ts-Fragiili-X, FMR1-geenin DNA-tutkimus;Ts-Fragiili-X, FMR1-geenin DNA-tutkimus;01.01.2004;31.12.2030;18.03.2013;Lehtonen, Santeri;1;;;K;;Ts-Fragile-X, FMR1-genen, DNA-undersökning;Lomake
4307;B -FraX;B -Fragiili-X, kromosomitutkimus;B -Fragiili-X, kromosomitutkimus;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;B -Fragile-X, kromosomundersökning;Lomake
4308;-FraXA;-Fragiili-X oireyhtymän tutkiminen;-Fragiili-X oireyhtymän tutkiminen;01.01.2004;31.12.2012;21.12.2012;Lehtonen, Jari;1;;;K;;-Undersökning av Fragile-X syndrom;Lomake
4309;dU-GAG-Fr;dU-Glykosaminoglykaanit, fraktiot;dU-Glykosaminoglykaanit, fraktiot;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Glykosaminoglykaner, fraktioner;Lomake
4310;dU-GlyLiFr;dU-Glykolipidit, fraktiot;dU-Glykolipidit, fraktiot;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Glykolipider, fraktioner;Lomake
4311;F -pH;F -Happamuusaste;F -Happamuusaste;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;F -Surhetsgrad;Lomake
4312;S -HBVNhO;S -Hepatiitti B -virus, nukleiinihappo (kval);S -Hepatiitti B -virus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Hepatit B-virus, nukleinsyra (kval);Lomake
4313;S -HEVAb;S -Hepatiitti E -virus, vasta-aineet;S -Hepatiitti E -virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Hepatit E-virus, antikroppar;Lomake
4314;S -HCVNhO;S -Hepatiitti C -virus, nukleiinihappo (kval);S -Hepatiitti C -virus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Hepatit C-virus, nukleinsyra (kval);Lomake
4315;B -HLADr-D;B -HLADr-tyypitys, DNA-tutkimus;B -HLADr-tyypitys, DNA-tutkimus;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;B -HLADr-typning, DNA-undersökning;Lomake
4316;B -EDA-D;B -Hypohidroottinen ektodermaalidysplasia;B -Hypohidroottinen ektodermaalidysplasia;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Hypohidrotisk ektodermal dysplasi;Lomake
4317;U -Ipro;U -Isopropanoli;U -Isopropanoli;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Isopropanol;mmol/l
4318;S -JPEAb;S -Japanin enkefaliittivirus, vasta-aineet;S -Japanin enkefaliittivirus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Japanskt encefalitvirus, antikroppar;Lomake
4319;M -Karni;M -Karnitiini;M -Karnitiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;M -Karnitin;mmol/kg
4321;U -hCG-Fr;U -Koriongonadotropiini, fragmentit;U -Koriongonadotropiini, fragmentit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Koriongonadotropin, fragment;pmol/l
4322;B -CHM-D;B -Korioideremiageeni, DNA-tutkimus;B -Korioideremiageeni, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Korioideremigen, DNA-undersökning;Lomake
4323;Bm-BCL2-D;Bm-Kromosomien 14:18 translokaatio BCL2-geenin koh;Bm-Kromosomien 14:18 translokaatio BCL2-geenin kohdalla, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Bm-Kromosomtranslokation 14:18 vid BCL2-genen;Lomake
4324;Ts-BCL2-D;Ts-Kromosomien 14:18 translokaatio BCL2-geenin koh;Ts-Kromosomien 14:18 translokaatio BCL2-geenin kohdalla, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Kromosomtranslokation 14:18 vid BCL2-genen;Lomake
4325;Pl-Kromos;Pl-Kromosomitutkimus;Pl-Kromosomitutkimus;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;Pl-Kromosomundersökning;Lomake
4326;uB-Kromos;uB-Kromosomitutkimus;uB-Kromosomitutkimus;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;uB-Kromosomundersökning;Lomake
4327;Ts-Cu;Ts-Kupari;Ts-Kupari;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Koppar;umol/kg
4328;S -Lamotri;S -Lamotrigiini;S -Lamotrigiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Lamotrigin;mg/l
4329;Pd-Leuk;Pd-Leukosyytit;Pd-Leukosyytit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Leukocyter;E6/l
4330;B -LCD34;B -Leukosyytit, CD34 alaluokka;B -Leukosyytit, CD34 alaluokka;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Leukocyter, CD34 underklass;Lomake
4331;Bm-LCD34;Bm-Leukosyytit, CD34 alaluokka;Bm-Leukosyytit, CD34 alaluokka;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;Bm-Leukocyter, CD34 underklass;Lomake
4332;Pd-Diffi;Pd-Leukosyytit, erittelylaskenta;Pd-Leukosyytit, erittelylaskenta;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Leukocyter, differentialräkning;E6/l
4333;S -Levomep;S -Levomepromatsiini;S -Levomepromatsiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Levomepromazin;nmol/l
4334;Pd-Lipaas;Pd-Lipaasi;Pd-Lipaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Lipas;U/l
4335;cU-LH;cU-Luteinisoiva hormoni;cU-Luteinisoiva hormoni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cU-Luteiniserande hormon;U/l
4336;Ly-Transfo;Ly-Lymfoblastitransformaatio;Ly-Lymfoblastitransformaatio;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;Ly-Lymfoblasttransformation;Lomake
4337;B -Ly-S;B -Lymfosyytit, stimulaatiokoe;B -Lymfosyytit, stimulaatiokoe;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;B -Lymfocyter, stimulationsprov;Lomake
4338;B -LyBor-S;B -Lymfosyyttien borrelia-antigeeni, stimulaatio;B -Lymfosyyttien borrelia-antigeeni, stimulaatio;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;M;;B -Lymfocyternas borrelia-antigen, stimulation;Lomake
4339;fP-Mg-Ion;fP-Magnesium, ionisoitunut;fP-Magnesium, ionisoitunut;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fP-Magnesium, joniserat;mmol/l
4340;B -MEN1-D;B -Multippeli endokriininen neoplastia, tyyppi 1,;B -Multippeli endokriininen neoplastia, tyyppi 1, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Multipel endokrin neoplasi, typ 1, DNA-undersökning;Lomake
4341;Ex-MPO;Ex-Myeloperoksidaasi;Ex-Myeloperoksidaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ex-Myeloperoxidas;Lomake
4342;S -MPO;S -Myeloperoksidaasi;S -Myeloperoksidaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Myeloperoxidas;mg/l
4343;B -OIIV-D;B -Osteogenesis imperfekta IV, DNA-tutkimus;B -Osteogenesis imperfekta IV, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Osteogenesis imperfecta IV, DNA-undersökning;Lomake
4344;S -ParvNhO;S -Parvovirus, nukleiinihappo (kval);S -Parvovirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Parvovirus, nukleinsyra (kval);Lomake
4345;-BopeNhO;-Bordetella pertussis, nukleiinihappo (kval);-Bordetella pertussis, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Bordetella pertussis, nukleinsyra (kval);Lomake
4346;S -Plasmin;S -Plasmiini;S -Plasmiini;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;S -Plasmin;Lomake
4347;B -PKD1-D;B -Polykystinen munuaistauti, aikuisiän, DNA-tutki;B -Polykystinen munuaistauti, aikuisiän, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Polycystisk njursjukdom, vuxen, DNA-undersökning;Lomake
4348;B -PWS-D;B -Prader Willin oireyhtymä, DNA-tutkimus;B -Prader Willin oireyhtymä, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Prader-Willi syndrom, DNA-undersökning;Lomake
4349;Pd-Prot;Pd-Proteiini;Pd-Proteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Protein;g/l
4350;-RSVVi;-RS virus, viljely;-RS virus, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-RS-virus, odling;Lomake
4351;-RSVAg;-RS virus, antigeeni;-RS virus, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-RS-virus, antigen;Lomake
4352;dU-Sial-V;dU-Sialihappo, vapaa;dU-Sialihappo, vapaa;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Sialinsyra, fri;Lomake
4353;Sp-SperAbA;Sp-Siittiö, IgA-vasta-aineet;Sp-Siittiö, IgA-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;Sp-Spermie, IgA antikroppar;Titteri
4354;Sp-SperAbG;Sp-Siittiö, IgG-vasta-aineet;Sp-Siittiö, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;Sp-Spermie, IgG antikroppar;Titteri
4355;Pd-Solut;Pd-Solut;Pd-Solut;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Celler;E6/l
4356;-SoluVi;-Soluviljely;-Soluviljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;-Cellodling;Lomake
4357;B -SCA1-D;B -Spinocerebellar ataxia, tyyppi 1, DNA-tutkimus;B -Spinocerebellar ataxia, tyyppi 1, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Spinocerebellar ataxi, typ 1, DNA-undersökning;Lomake
4358;-MRSAVi;-Staphylococcus aureus, metisilliiniresistenssi;-Staphylococcus aureus, metisilliiniresistenssi viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Staphylococcus aureus, meticillinresistent odling;Lomake
4359;-CMVNhO;-Cytomegalovirus, nukleiinihappo (kval);-Cytomegalovirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Cytomegalovirus, nukleinsyra (kval);Lomake
4360;B -Tacro;B -Tacrolimus;B -Tacrolimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Tacrolimus;ug/l
4361;S -TnI;S -Troponiini I;S -Troponiini I;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Troponin I;ug/l
4363;fS-Ubikin;fS-Ubikinoni;fS-Ubikinoni;01.01.2004;31.12.2030;12.05.2014;Lehtonen, Santeri;1;;;K;;fS-Ubikinon;mmol/l
4364;Pd-Urea;Pd-Urea;Pd-Urea;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pd-Urea;mmol/l
4368;-AdenAg;-Adenovirus, antigeeni;-Adenovirus, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Adenovirus, antigen;Lomake
4369;Ps-AdenAg;Ps-Adenovirus, antigeeni (NPS-näyte);Ps-Adenovirus, antigeeni (NPS-näyte);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Ps-Adenovirus, antigen (NPS-prov);Lomake
4370;B -KiniTP;B -Kin(id)iinitrombosytopeniatutkimus;B -Kin(id)iinitrombosytopeniatutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Undersökning av kinidininducerad trombocytopeni;Lomake
4371;S -AdenAbG;S -Adenovirus, IgG-vasta-aineet;S -Adenovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Adenovirus, IgG antikroppar;Lomake
4372;Li-AdenAbG;Li-Adenovirus, IgG-vasta-aineet;Li-Adenovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Adenovirus, IgG antikroppar;Lomake
4373;-AdenAb;-Adenovirus, vasta-aineet;-Adenovirus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Adenovirus, antikroppar;Lomake
4374;F -AeroVi;F -Aeromonas, viljely;F -Aeromonas, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;F -Aeromonas, odling;Lomake
4375;-AmebVi;-Ameeba, viljely;-Ameeba, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Amöba, odling;Lomake
4377;P -AT3Ag;P -Antitrombiini III, antigeeni;P -Antitrombiini III, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Antitrombin III, antigen;Lomake
4378;P -APCres;P -APC-resistenssi;P -APC-resistenssi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -APC-resistens;Lomake
4379;S -Arabi;S -Arabinotoli;S -Arabinotoli;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;K;;S -Arabinotol;ug/l
4381;-BaktNhO;-Bakteeri, nukleiinihappo (kval);-Bakteeri, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Bakterie, nukleinsyra (kval);Lomake
4382;S -Bil-Glu;S -Bilirubiiniglukuroniidit;S -Bilirubiiniglukuroniidit;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;K;;S -Bilirubinglukuronider;umol/l
4384;-ChpnNhO;-Chlamydia pneumoniae, nukleiinihappo (kval);-Chlamydia pneumoniae, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Chlamydia pneumoniae, nukleinsyra (kval);Lomake
4385;S -RSVAb;S -RS-virus, vasta-aineet;S -RS-virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -RS-virus, antikroppar;Lomake
4386;S -CoB4Ab;S -Coxsackie B4 -virus, vasta-aineet;S -Coxsackie B4 -virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Coxsackie B4-virus, antikroppar;Lomake
4388;Li-CMVAbG;Li-Cytomegalovirus, IgG-vasta-aineet;Li-Cytomegalovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Cytomegalovirus, IgG antikroppar;Lomake
4389;Li-CMVAbM;Li-Cytomegalovirus, IgM-vasta-aineet;Li-Cytomegalovirus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Cytomegalovirus, IgM antikroppar;Lomake
4390;S -EMAbA;S -Endomysium, IgA-vasta-aineet;S -Endomysium, IgA-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Endomysium, IgA antikroppar;Titteri
4391;S -EMAbG;S -Endomysium, IgG-vasta-aineet;S -Endomysium, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Endomysium, IgG antikroppar;Titteri
4392;-EvirNhO;-Enterovirus, nukleiinihappo (kval);-Enterovirus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Enterovirus, nukleinsyra (kval);Lomake
4393;Ts-Ents;Ts-Entsyymi;Ts-Entsyymi;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Enzym;Lomake
4394;S -EBVeAb;S -Epstein-Barrin virus, varhaisantigeeni, vasta-a;S -Epstein-Barrin virus, varhaisantigeeni, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Epstein-Barr-virus, tidigt antigen, antikroppar;Lomake
4395;S -FIDD-O;S -Fibriinin D-dimeerit (kval);S -Fibriinin D-dimeerit (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Fibrinets D-dimerer (kval);Lomake
4397;S -GangAbG;S -Gangliosidi(Gm1), IgG-vasta-aineet;S -Gangliosidi(Gm1), IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Gangliosid (Gm1), IgG antikroppar;EIU
4398;S -GangAbM;S -Gangliosidi(Gm1), IgM-vasta-aineet;S -Gangliosidi(Gm1), IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Gangliosid (Gm1), IgM antikroppar;EIU
4399;B -HeparTP;B -Hepariinitrombosytopeniatutkimus;B -Hepariinitrombosytopeniatutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Undersökning av hepariniducerad trombocytopeni;Lomake
4400;S -GadAb;S -Glutamaattidekarboksylaasi (GAD), vasta-aineet;S -Glutamaattidekarboksylaasi (GAD), vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Glutamatdekarboxylas (GAD), antikroppar;RU
4401;-HSVPVi;-Herpes simplex -virus, pikaviljely;-Herpes simplex -virus, pikaviljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Herpes simplexvirus, snabbodling;Lomake
4402;Li-HSVAbG;Li-Herpes simplex -virus, IgG-vasta-aineet;Li-Herpes simplex -virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simplexvirus, IgG antikroppar;Lomake
4403;Li-HSVAbM;Li-Herpes simplex -virus, IgM-vasta-aineet;Li-Herpes simplex -virus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simplexvirus, IgM antikroppar;Lomake
4404;Li-HSVNhO;Li-Herpes simplex -virus, nukleiinihappo (kval);Li-Herpes simplex -virus, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simplexvirus, nukleinsyra (kval);Lomake
4405;S -HSVAbG;S -Herpes simplex -virus, IgG-vasta-aineet;S -Herpes simplex -virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Herpes simplexvirus, IgG antikroppar;Lomake
4406;S -HSVAbM;S -Herpes simplex -virus, IgM-vasta-aineet;S -Herpes simplex -virus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Herpes simplexvirus, IgM antikroppar;Lomake
4407;Li-HSVAb;Li-Herpes simplex -virus, vasta-aineet;Li-Herpes simplex -virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Herpes simple virus, antikroppar;Lomake
4409;S -HHV6Ab;S -Human herpes -virus 6, vasta-aineet;S -Human herpes -virus 6, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Humant herpesvirus-6, antikroppar;Lomake
4410;B -FV-D;B -Hyytymistekijä V geeni, DNA-tutkimus;B -Hyytymistekijä V geeni, DNA-tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Koagulationsfaktor V genen, DNA-undersökning;Lomake
4411;P -FXIII;P -Hyytymistekijä XIII;P -Hyytymistekijä XIII;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Koagulationsfaktor XIII;Lomake
4412;P -SF8-Ab;P -Hyytymistekijä VIII, sika, vasta-aineet;P -Hyytymistekijä VIII, sika, vasta-aineet;01.01.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;K;;P -Koagulationsfaktor VIII, gris, antikroppar;Lomake
4413;S -IgG3Gm;S -Immunoglobuliini G3, GM-allotyypin määritys;S -Immunoglobuliini G3, GM-allotyypin määritys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -Immunglobulin G3, GM-allotypbestämning;g/l
4415;-InfAAg;-Influenssa A -virus, antigeeni;-Influenssa A -virus, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Influensa A-virus, antigen;Lomake
4416;-InfBAg;-Influenssa B -virus, antigeeni;-Influenssa B -virus, antigeeni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Influensa B-virus, antigen;Lomake
4417;Li-InfAAbG;Li-Influenssa A -virus, IgG-vasta-aineet;Li-Influenssa A -virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Influensa A-virus, IgG antikroppar;Lomake
4419;S -InfAAbG;S -Influenssa A -virus, IgG-vasta-aineet;S -Influenssa A -virus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Influensa A-virus, IgG antikroppar;Lomake
4420;S -InfBAb;S -Influenssa B -virus, vasta-aineet;S -Influenssa B -virus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Influensa B-virus, antikroppar;Lomake
4421;Sy-Syto;Sy-Irtosolututkimus, nivelneste;Sy-Irtosolututkimus, nivelneste;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Sy-Cytologisk undersökning, ledvätska;Lomake
4422;Ma-Syto;Ma-Irtosolututkimus, poskiontelo;Ma-Irtosolututkimus, poskiontelo;01.01.2004;31.12.2013;19.12.2013;Lehtonen, Santeri;1;;;P;;Ma-Cytologisk undersökning, bihåla;Lomake
4423;Ko-Syto;Ko-Irtosolututkimus, silmän sidekalvo;Ko-Irtosolututkimus, silmän sidekalvo;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Ko-Cytologisk undersökning, ögats bindehinna (konjuktiva);Lomake
4424;Pl-PAD;Pl-Istukan histologinen tutkimus;Pl-Istukan histologinen tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Pl-Histologisk undersökning av placentan (moderkakan);Lomake
4425;P -LuakRVV;P -Lupusantikoagulantti, dRVVT;P -Lupusantikoagulantti, dRVVT;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Lupusantikoagulant, dRVVT;Lomake
4426;P -LuakPTT;P -Lupusantikoagulantti, PTT;P -Lupusantikoagulantti, PTT;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Lupusantikoagulant, PTT;Lomake
4427;S -LangCAb;S -Langerhansin saareke, komplementtia sitovat vas;S -Langerhansin saareke, komplementtia sitovat vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Langerhans cellöar, komplementbindande antikroppar;Titteri
4428;-LepnNhO;-Legionella pneumophila, nukleiinihappo (kval);-Legionella pneumophila, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Legionella pneumophila, nukleinsyra (kval);Lomake
4429;B -Leuxkoe;B -Leukosyyttien sopivuuskoe;B -Leukosyyttien sopivuuskoe;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;B -Förenlighetstest för leukocyter;Lomake
4431;S -MBL;S -Mannaaniin sitoutuva lektiini;S -Mannaaniin sitoutuva lektiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -Mannanbindande lektin;Lomake
4432;T -MemGp;T -Membraaniglykoproteiinit;T -Membraaniglykoproteiinit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;T -Membranglykoproteiner;Lomake
4433;Li-MorbAbG;Li-Tuhkarokkovirus, IgG-vasta-aineet;Li-Tuhkarokkovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Mässlingsvirus, IgG antikroppar;Lomake
4434;Li-MorbAbM;Li-Tuhkarokkovirus, IgM-vasta-aineet;Li-Tuhkarokkovirus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Mässlingsvirus, IgM antikroppar;Lomake
4435;S -MorbAbG;S -Tuhkarokkovirus, IgG-vasta-aineet;S -Tuhkarokkovirus, IgG-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Mässlingsvirus, IgG antikroppar;Lomake
4436;S -MorbAbM;S -Tuhkarokkovirus, IgM-vasta-aineet;S -Tuhkarokkovirus, IgM-vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Mässlingsvirus, IgM antikroppar;Lomake
4437;-TbEVi;-Mycobacterium, erikoisviljely;-Mycobacterium, erikoisviljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Mycobacterium, specialodling;Lomake
4438;B -TbEVi;B -Mycobacterium, erikoisviljely;B -Mycobacterium, erikoisviljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;B -Mycobacterium, specialodling;Lomake
4439;-MypnNhO;-Mycoplasma pneumoniae, nukleiinihappo (kval);-Mycoplasma pneumoniae, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Mycoplasma pneumoniae, nukleinsyra (kval);Lomake
