concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
45571637,Other acquired pure red cell aplasias,Condition,ICD10,ICD10 code,NA,D60.8,1990-05-01,2099-12-31,NA
45570787,Failed or difficult intubation,Observation,ICD10,ICD10 code,NA,T88.4,1990-05-01,2099-12-31,NA
45570816,Pedestrian injured in unspecified nontraffic accident,Condition,ICD10,ICD10 code,NA,V09.1,1990-05-01,2099-12-31,NA
45570817,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,Condition,ICD10,ICD10 code,NA,V09.2,1990-05-01,2099-12-31,NA
45570791,"Duplicate of ICD10 Concept, do not use, use replacement Concept from CONCEPT_RELATIONSHIP table instead",Condition,ICD10,ICD10 code,NA,45570791,2014-04-01,2016-11-30,D
45570792,"Duplicate of ICD10 Concept, do not use, use replacement Concept from CONCEPT_RELATIONSHIP table instead",Condition,ICD10,ICD10 code,NA,45570792,2014-04-01,2016-11-30,D
45569339,Injury of deep palmar arch,Condition,ICD10,ICD10 code,NA,S65.3,1990-05-01,2099-12-31,NA
45580133,"Poisoning by psychotropic drugs, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,T43,1990-05-01,2099-12-31,NA
45577023,Cellulitis of trunk,Condition,ICD10,ICD10 code,NA,L03.3,1990-05-01,2099-12-31,NA
45577026,Acute lymphadenitis of upper limb,Condition,ICD10,ICD10 code,NA,L04.2,1990-05-01,2099-12-31,NA
45577027,"Local infection of skin and subcutaneous tissue, unspecified",Condition,ICD10,ICD10 code,NA,L08.9,1990-05-01,2099-12-31,NA
45577028,Pemphigus foliaceus,Condition,ICD10,ICD10 code,NA,L10.2,1990-05-01,2099-12-31,NA
45577029,Other specified bullous disorders,Condition,ICD10,ICD10 code,NA,L13.8,1990-05-01,2099-12-31,NA
45577030,Diaper [napkin] dermatitis,Condition,ICD10,ICD10 Hierarchy,NA,L22,1990-05-01,2099-12-31,NA
45577031,Allergic contact dermatitis due to drugs in contact with skin,Condition,ICD10,ICD10 code,NA,L23.3,1990-05-01,2099-12-31,NA
45577032,Lichen simplex chronicus,Condition,ICD10,ICD10 code,NA,L28.0,1990-05-01,2099-12-31,NA
45577033,Prurigo nodularis,Condition,ICD10,ICD10 code,NA,L28.1,1990-05-01,2099-12-31,NA
45577034,Infective dermatitis,Condition,ICD10,ICD10 code,NA,L30.3,1990-05-01,2099-12-31,NA
45577035,Psoriasis,Condition,ICD10,ICD10 Hierarchy,NA,L40,1990-05-01,2099-12-31,NA
45577036,Guttate psoriasis,Condition,ICD10,ICD10 code,NA,L40.4,1990-05-01,2099-12-31,NA
45577037,Pityriasis lichenoides chronica,Condition,ICD10,ICD10 code,NA,L41.1,1990-05-01,2099-12-31,NA
45577038,Other lichen planus,Condition,ICD10,ICD10 code,NA,L43.8,1990-05-01,2099-12-31,NA
45577039,Lichen nitidus,Condition,ICD10,ICD10 code,NA,L44.1,1990-05-01,2099-12-31,NA
45577040,Other erythematous conditions,Condition,ICD10,ICD10 Hierarchy,NA,L53,1990-05-01,2099-12-31,NA
45577041,Erythema annulare centrifugum,Condition,ICD10,ICD10 code,NA,L53.1,1990-05-01,2099-12-31,NA
45577042,"Erythematous condition, unspecified",Condition,ICD10,ICD10 code,NA,L53.9,1990-05-01,2099-12-31,NA
45577043,Actinic reticuloid,Condition,ICD10,ICD10 code,NA,L57.1,1990-05-01,2099-12-31,NA
45577044,Cutis rhomboidalis nuchae,Condition,ICD10,ICD10 code,NA,L57.2,1990-05-01,2099-12-31,NA
45577045,Cutis laxa senilis,Condition,ICD10,ICD10 code,NA,L57.4,1990-05-01,2099-12-31,NA
45577046,Radiodermatitis,Condition,ICD10,ICD10 Hierarchy,NA,L58,1990-05-01,2099-12-31,NA
45577047,Other specified disorders of skin and subcutaneous tissue related to radiation,Condition,ICD10,ICD10 code,NA,L59.8,1990-05-01,2099-12-31,NA
45577048,Ophiasis,Condition,ICD10,ICD10 code,NA,L63.2,1990-05-01,2099-12-31,NA
45577049,Variations in hair colour,Condition,ICD10,ICD10 code,NA,L67.1,1990-05-01,2099-12-31,NA
45577050,Eccrine sweat disorders,Condition,ICD10,ICD10 Hierarchy,NA,L74,1990-05-01,2099-12-31,NA
45577051,Miliaria crystallina,Condition,ICD10,ICD10 code,NA,L74.1,1990-05-01,2099-12-31,NA
45577054,Xerosis cutis,Condition,ICD10,ICD10 code,NA,L85.3,1990-05-01,2099-12-31,NA
45577055,Keratoderma in diseases classified elsewhere,Condition,ICD10,ICD10 Hierarchy,NA,L86,1990-05-01,2099-12-31,NA
45575235,Poisoning: Pyrazolone derivatives,Condition,ICD10,ICD10 code,NA,T39.2,1990-05-01,2099-12-31,NA
45575244,Poisoning: Heroin,Condition,ICD10,ICD10 code,NA,T40.1,1990-05-01,2099-12-31,NA
45581360,"Hyperparathyroidism, unspecified",Condition,ICD10,ICD10 code,NA,E21.3,1990-05-01,2099-12-31,NA
45581361,Adrenogenital disorders,Condition,ICD10,ICD10 Hierarchy,NA,E25,1990-05-01,2099-12-31,NA
45581362,Other specified disorders of adrenal gland,Condition,ICD10,ICD10 code,NA,E27.8,1990-05-01,2099-12-31,NA
45581364,Precocious puberty,Condition,ICD10,ICD10 code,NA,E30.1,1990-05-01,2099-12-31,NA
45581365,Autoimmune polyglandular failure,Condition,ICD10,ICD10 code,NA,E31.0,1990-05-01,2099-12-31,NA
45581366,Carcinoid syndrome,Condition,ICD10,ICD10 code,NA,E34.0,1990-05-01,2099-12-31,NA
45581367,Disorders of adrenal glands in diseases classified elsewhere,Condition,ICD10,ICD10 code,NA,E35.1,1990-05-01,2099-12-31,NA
45581368,"Vitamin A deficiency, unspecified",Condition,ICD10,ICD10 code,NA,E50.9,1990-05-01,2099-12-31,NA
45581369,Beriberi,Condition,ICD10,ICD10 code,NA,E51.1,1990-05-01,2099-12-31,NA
45581371,Niacin deficiency [pellagra],Condition,ICD10,ICD10 Hierarchy,NA,E52,1990-05-01,2099-12-31,NA
45581372,Obesity due to excess calories,Condition,ICD10,ICD10 code,NA,E66.0,1990-05-01,2099-12-31,NA
45581373,Extreme obesity with alveolar hypoventilation,Condition,ICD10,ICD10 code,NA,E66.2,1990-05-01,2099-12-31,NA
45581375,Disorders of amino-acid transport,Condition,ICD10,ICD10 code,NA,E72.0,1990-05-01,2099-12-31,NA
45581378,Disorders of galactose metabolism,Condition,ICD10,ICD10 code,NA,E74.2,1990-05-01,2099-12-31,NA
45581380,Other sphingolipidosis,Condition,ICD10,ICD10 code,NA,E75.2,1990-05-01,2099-12-31,NA
45580470,Bone-marrow transplant rejection,Condition,ICD10,ICD10 code,NA,T86.0,1990-05-01,2099-12-31,NA
45580472,Heart transplant failure and rejection,Condition,ICD10,ICD10 code,NA,T86.2,1990-05-01,2099-12-31,NA
45580473,Liver transplant failure and rejection,Condition,ICD10,ICD10 code,NA,T86.4,1990-05-01,2099-12-31,NA
45580477,Neuroma of amputation stump,Condition,ICD10,ICD10 code,NA,T87.3,1990-05-01,2099-12-31,NA
45580480,"Other complications following immunization, not elsewhere classified",Condition,ICD10,ICD10 code,NA,T88.1,1990-05-01,2099-12-31,NA
45580483,"Sequelae of burn, corrosion and frostbite of upper limb",Condition,ICD10,ICD10 code,NA,T95.2,1990-05-01,2099-12-31,NA
45580484,"Sequelae of poisoning by drugs, medicaments and biological substances",Condition,ICD10,ICD10 Hierarchy,NA,T96,1990-05-01,2099-12-31,NA
45580485,Sequelae of effects of foreign body entering through natural orifice,Condition,ICD10,ICD10 code,NA,T98.0,1990-05-01,2099-12-31,NA
45580503,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",Observation,ICD10,ICD10 code,NA,V03.1,1990-05-01,2099-12-31,NA
45577484,Juvenile osteochondrosis of hand,Condition,ICD10,ICD10 code,NA,M92.2,1990-05-01,2099-12-31,NA
45577486,Juvenile osteochondrosis of patella,Condition,ICD10,ICD10 code,NA,M92.4,1990-05-01,2099-12-31,NA
45576485,Other vascular dementia,Condition,ICD10,ICD10 code,NA,F01.8,1990-05-01,2099-12-31,NA
45576487,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576487,2006-12-30,2016-04-13,D
45576488,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576488,2006-12-30,2016-04-13,D
45576489,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576489,2006-12-30,2016-04-13,D
45576491,"Other organic personality and behavioural disorders due to brain disease, damage and dysfunction",Condition,ICD10,ICD10 code,NA,F07.8,1990-05-01,2099-12-31,NA
45576492,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576492,2006-12-30,2016-04-13,D
45576496,"Mental and behavioural disorders due to use of alcohol, Dependence syndrome",Condition,ICD10,ICD10 code,NA,F10.2,1990-05-01,2099-12-31,NA
45576498,"Mental and behavioural disorders due to use of opioids, harmful use",Condition,ICD10,ICD10 code,NA,F11.1,1990-05-01,2099-12-31,NA
45576503,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576503,2006-12-30,2016-04-13,D
45576509,"Mental and behavioural disorders due to use of cocaine, dependence syndrome",Condition,ICD10,ICD10 code,NA,F14.2,1990-05-01,2099-12-31,NA
45576513,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576513,2006-12-30,2016-04-13,D
45576515,"Mental and behavioural disorders due to use of other stimulants, including caffeine, dependence syndrome",Condition,ICD10,ICD10 code,NA,F15.2,1990-05-01,2099-12-31,NA
45576517,"Mental and behavioural disorders due to use of other stimulants, including caffeine, amnesic syndrome",Condition,ICD10,ICD10 code,NA,F15.6,1990-05-01,2099-12-31,NA
45576520,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576520,2006-12-30,2016-04-13,D
45576522,"Mental and behavioural disorders due to use of tobacco, withdrawal state",Condition,ICD10,ICD10 code,NA,F17.3,1990-05-01,2099-12-31,NA
45576525,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576525,2006-12-30,2016-04-13,D
45577488,Juvenile osteochondrosis of tibia and fibula,Condition,ICD10,ICD10 code,NA,M92.5,1990-05-01,2099-12-31,NA
45577489,Kienböck disease of adults,Condition,ICD10,ICD10 code,NA,M93.1,1990-05-01,2099-12-31,NA
45575667,"Pedal cyclist injured in collision with other pedal cycle, passenger injured in nontraffic accident",Condition,ICD10,ICD10 code,NA,V11.1,1990-05-01,2099-12-31,NA
45575668,"Pedal cyclist injured in collision with two- or three-wheeled motor vehicle, person injured while boarding or alighting",Condition,ICD10,ICD10 code,NA,V12.3,1990-05-01,2099-12-31,NA
45574180,Fracture of other and unspecified parts of wrist and hand,Condition,ICD10,ICD10 code,NA,S62.8,1990-05-01,2099-12-31,NA
45571641,Hyposplenism,Condition,ICD10,ICD10 code,NA,D73.0,1990-05-01,2099-12-31,NA
45571642,Major histocompatibility complex class I deficiency,Condition,ICD10,ICD10 code,NA,D81.6,1990-05-01,2099-12-31,NA
45571644,Immunodeficiency associated with other specified major defects,Condition,ICD10,ICD10 code,NA,D82.8,1990-05-01,2099-12-31,NA
45571647,"Other specified disorders involving the immune mechanism, not elsewhere classified",Condition,ICD10,ICD10 code,NA,D89.8,1990-05-01,2099-12-31,NA
45571648,"Congenital iodine-deficiency syndrome, myxoedematous type",Condition,ICD10,ICD10 code,NA,E00.1,1990-05-01,2099-12-31,NA
45571655,"Type 1 diabetes mellitus, With multiple complications",Condition,ICD10,ICD10 code,NA,E10.7,1990-05-01,2099-12-31,NA
45571656,Type 2 diabetes mellitus,Condition,ICD10,ICD10 Hierarchy,NA,E11,1990-05-01,2099-12-31,NA
45571657,"Malnutrition-related diabetes mellitus, with ophthalmic complications",Condition,ICD10,ICD10 code,NA,E12.3,1990-05-01,2099-12-31,NA
45571660,"Other specified diabetes mellitus, with peripheral circulatory complications",Condition,ICD10,ICD10 code,NA,E13.5,1990-05-01,2099-12-31,NA
45571663,Unspecified diabetes mellitus,Condition,ICD10,ICD10 Hierarchy,NA,E14,1990-05-01,2099-12-31,NA
45571664,"Unspecified diabetes mellitus, with neurological complications",Condition,ICD10,ICD10 code,NA,E14.4,1990-05-01,2099-12-31,NA
45571665,Other disorders of pancreatic internal secretion,Condition,ICD10,ICD10 Hierarchy,NA,E16,1990-05-01,2099-12-31,NA
45571666,Drug-induced hypoglycaemia without coma,Condition,ICD10,ICD10 code,NA,E16.0,1990-05-01,2099-12-31,NA
45571667,Primary hyperparathyroidism,Condition,ICD10,ICD10 code,NA,E21.0,1990-05-01,2099-12-31,NA
45571668,"Disorder of parathyroid gland, unspecified",Condition,ICD10,ICD10 code,NA,E21.5,1990-05-01,2099-12-31,NA
45571669,Drug-induced Cushing syndrome,Condition,ICD10,ICD10 code,NA,E24.2,1990-05-01,2099-12-31,NA
45571670,Secondary hyperaldosteronism,Condition,ICD10,ICD10 code,NA,E26.1,1990-05-01,2099-12-31,NA
45571672,Ovarian dysfunction: Androgen excess,Condition,ICD10,ICD10 code,NA,E28.1,1990-05-01,2099-12-31,NA
45571673,Testicular dysfunction,Condition,ICD10,ICD10 Hierarchy,NA,E29,1990-05-01,2099-12-31,NA
45571674,"Disorders of puberty, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,E30,1990-05-01,2099-12-31,NA
45571675,Moderate protein-energy malnutrition,Condition,ICD10,ICD10 code,NA,E44.0,1990-05-01,2099-12-31,NA
45571676,Vitamin A deficiency with corneal ulceration and xerosis,Condition,ICD10,ICD10 code,NA,E50.3,1990-05-01,2099-12-31,NA
45571677,Other manifestations of vitamin A deficiency,Condition,ICD10,ICD10 code,NA,E50.8,1990-05-01,2099-12-31,NA
45571678,"Vitamin deficiency, unspecified",Condition,ICD10,ICD10 code,NA,E56.9,1990-05-01,2099-12-31,NA
45571679,Dietary zinc deficiency,Condition,ICD10,ICD10 Hierarchy,NA,E60,1990-05-01,2099-12-31,NA
45571680,Sequelae of rickets,Condition,ICD10,ICD10 code,NA,E64.3,1990-05-01,2099-12-31,NA
45571681,Drug-induced obesity,Condition,ICD10,ICD10 code,NA,E66.1,1990-05-01,2099-12-31,NA
45571687,"Disorder of carbohydrate metabolism, unspecified",Condition,ICD10,ICD10 code,NA,E74.9,1990-05-01,2099-12-31,NA
45571689,Disorders of glycosaminoglycan metabolism,Condition,ICD10,ICD10 Hierarchy,NA,E76,1990-05-01,2099-12-31,NA
45571690,Porphyria cutanea tarda,Condition,ICD10,ICD10 code,NA,E80.1,1990-05-01,2099-12-31,NA
45571691,Defects of catalase and peroxidase,Condition,ICD10,ICD10 code,NA,E80.3,1990-05-01,2099-12-31,NA
45571695,"Amyloidosis, unspecified",Condition,ICD10,ICD10 code,NA,E85.9,1990-05-01,2099-12-31,NA
45571696,Hyperosmolality and hypernatraemia,Condition,ICD10,ICD10 code,NA,E87.0,1990-05-01,2099-12-31,NA
45571697,Acidosis,Condition,ICD10,ICD10 code,NA,E87.2,1990-05-01,2099-12-31,NA
45571698,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45571698,2006-12-30,2016-04-13,D
45571699,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45571699,2006-12-30,2016-04-13,D
45571700,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45571700,2006-12-30,2016-04-13,D
45570827,"Pedal cyclist injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V14.1,1990-05-01,2099-12-31,NA
45570821,"Pedal cyclist injured in collision with pedestrian or animal, Driver injured in nontraffic accident",Condition,ICD10,ICD10 code,NA,V10.0,1990-05-01,2099-12-31,NA
45570825,"Pedal cyclist injured in collision with car, pick-up truck or van, driver injured in traffic accident",Condition,ICD10,ICD10 code,NA,V13.4,1990-05-01,2099-12-31,NA
45570828,"Pedal cyclist injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident",Condition,ICD10,ICD10 code,NA,V14.5,1990-05-01,2099-12-31,NA
45570832,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in traffic accident",Condition,ICD10,ICD10 code,NA,V16.4,1990-05-01,2099-12-31,NA
45569344,Injury of blood vessel(s) of thumb,Condition,ICD10,ICD10 code,NA,S65.4,1990-05-01,2099-12-31,NA
45580908,Legal intervention involving sharp objects,Condition,ICD10,ICD10 code,NA,Y35.4,1990-05-01,2099-12-31,NA
45580156,"Poisoning: Psychotropic drug, unspecified",Condition,ICD10,ICD10 code,NA,T43.9,1990-05-01,2099-12-31,NA
45580162,"Poisoning: Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified",Condition,ICD10,ICD10 code,NA,T44.8,1990-05-01,2099-12-31,NA
45580174,Poisoning: Fibrinolysis-affecting drugs,Condition,ICD10,ICD10 code,NA,T45.6,1990-05-01,2099-12-31,NA
45578000,Injury of internal jugular vein,Condition,ICD10,ICD10 code,NA,S15.3,1990-05-01,2099-12-31,NA
45573842,Fracture of lower end of radius,Condition,ICD10,ICD10 code,NA,S52.5,1990-05-01,2099-12-31,NA
45574527,Crushing injury of thigh,Condition,ICD10,ICD10 code,NA,S77.1,1990-05-01,2099-12-31,NA
45574528,Crushing injury of hip with thigh,Condition,ICD10,ICD10 code,NA,S77.2,1990-05-01,2099-12-31,NA
45574529,Traumatic amputation at level between hip and knee,Condition,ICD10,ICD10 code,NA,S78.1,1990-05-01,2099-12-31,NA
45554846,"Duplicate of ICD10 Concept, do not use, use replacement Concept from CONCEPT_RELATIONSHIP table instead",Condition,ICD10,ICD10 code,NA,45554846,2014-04-01,2016-11-30,D
45554847,"Duplicate of ICD10 Concept, do not use, use replacement Concept from CONCEPT_RELATIONSHIP table instead",Condition,ICD10,ICD10 code,NA,45554847,2014-04-01,2016-11-30,D
45577499,Postradiation kyphosis,Condition,ICD10,ICD10 code,NA,M96.2,1990-05-01,2099-12-31,NA
45577507,"Acute nephritic syndrome, Diffuse crescentic glomerulonephritis",Condition,ICD10,ICD10 code,NA,N00.7,1990-05-01,2099-12-31,NA
45577508,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis",Condition,ICD10,ICD10 code,NA,N01.5,1990-05-01,2099-12-31,NA
45577509,Chronic nephritic syndrome,Condition,ICD10,ICD10 Hierarchy,NA,N03,1990-05-01,2099-12-31,NA
45577510,"Nephrotic syndrome, minor glomerular abnormality",Condition,ICD10,ICD10 code,NA,N04.0,1990-05-01,2099-12-31,NA
45577511,"Nephrotic syndrome, dense deposit disease",Condition,ICD10,ICD10 code,NA,N04.6,1990-05-01,2099-12-31,NA
45577512,"Isolated proteinuria with specified morphological lesion, diffuse endocapillary proliferative glomerulonephritis",Condition,ICD10,ICD10 code,NA,N06.4,1990-05-01,2099-12-31,NA
45577513,"Hereditary nephropathy, not elsewhere classified, minor glomerular abnormality",Condition,ICD10,ICD10 code,NA,N07.0,1990-05-01,2099-12-31,NA
45577514,"Hereditary nephropathy, not elsewhere classified, focal and segmental glomerular lesions",Condition,ICD10,ICD10 code,NA,N07.1,1990-05-01,2099-12-31,NA
45577515,Calculus in urethra,Condition,ICD10,ICD10 code,NA,N21.1,1990-05-01,2099-12-31,NA
45577518,Other neuromuscular dysfunction of bladder,Condition,ICD10,ICD10 code,NA,N31.8,1990-05-01,2099-12-31,NA
45577519,Diverticulum of bladder,Condition,ICD10,ICD10 code,NA,N32.3,1990-05-01,2099-12-31,NA
45577522,Urethral fistula,Condition,ICD10,ICD10 code,NA,N36.0,1990-05-01,2099-12-31,NA
45577523,Urethral caruncle,Condition,ICD10,ICD10 code,NA,N36.2,1990-05-01,2099-12-31,NA
45577524,Other urethral disorders in diseases classified elsewhere,Condition,ICD10,ICD10 code,NA,N37.8,1990-05-01,2099-12-31,NA
45577525,Other specified urinary incontinence,Condition,ICD10,ICD10 code,NA,N39.4,1990-05-01,2099-12-31,NA
45577526,"Disorder of urinary system, unspecified",Condition,ICD10,ICD10 code,NA,N39.9,1990-05-01,2099-12-31,NA
45577527,Other inflammatory diseases of prostate,Condition,ICD10,ICD10 code,NA,N41.8,1990-05-01,2099-12-31,NA
45577531,"Orchitis, epididymitis and epididymo-orchitis with abscess",Condition,ICD10,ICD10 code,NA,N45.0,1990-05-01,2099-12-31,NA
45577533,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45577533,2006-12-30,2016-04-13,D
45577534,Inflammatory disorder of unspecified male genital organ,Condition,ICD10,ICD10 code,NA,N49.9,1990-05-01,2099-12-31,NA
45577535,Other disorders of male genital organs,Condition,ICD10,ICD10 Hierarchy,NA,N50,1990-05-01,2099-12-31,NA
45577536,Atrophy of testis,Condition,ICD10,ICD10 code,NA,N50.0,1990-05-01,2099-12-31,NA
45577538,Hypertrophy of breast,Condition,ICD10,ICD10 Hierarchy,NA,N62,1990-05-01,2099-12-31,NA
45577540,Female genital prolapse,Condition,ICD10,ICD10 Hierarchy,NA,N81,1990-05-01,2099-12-31,NA
45577543,"Noninflammatory disorder of vagina, unspecified",Condition,ICD10,ICD10 code,NA,N89.9,1990-05-01,2099-12-31,NA
45577544,Excessive and frequent menstruation with regular cycle,Condition,ICD10,ICD10 code,NA,N92.0,1990-05-01,2099-12-31,NA
45577552,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy,Condition,ICD10,ICD10 code,NA,O08.1,1990-05-01,2099-12-31,NA
45576529,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576529,2006-12-30,2016-04-13,D
45576531,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576531,2006-12-30,2016-04-13,D
45576532,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576532,2006-12-30,2016-04-13,D
45576533,"Schizophrenia, unspecified",Condition,ICD10,ICD10 code,NA,F20.9,1990-05-01,2099-12-31,NA
45576536,Other manic episodes,Condition,ICD10,ICD10 code,NA,F30.8,1990-05-01,2099-12-31,NA
45576537,"Bipolar affective disorder, current episode manic without psychotic symptoms",Condition,ICD10,ICD10 code,NA,F31.1,1990-05-01,2099-12-31,NA
45576542,Recurrent depressive disorder,Condition,ICD10,ICD10 Hierarchy,NA,F33,1990-05-01,2099-12-31,NA
45576543,"Recurrent depressive disorder, current episode moderate",Condition,ICD10,ICD10 code,NA,F33.1,1990-05-01,2099-12-31,NA
45576548,Trance and possession disorders,Condition,ICD10,ICD10 code,NA,F44.3,1990-05-01,2099-12-31,NA
45576549,Somatoform autonomic dysfunction,Condition,ICD10,ICD10 code,NA,F45.3,1990-05-01,2099-12-31,NA
45576551,Sleepwalking [somnambulism],Condition,ICD10,ICD10 code,NA,F51.3,1990-05-01,2099-12-31,NA
45576552,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,F53,1990-05-01,2099-12-31,NA
45576553,Abuse of non-dependence-producing substances,Condition,ICD10,ICD10 Hierarchy,NA,F55,1990-05-01,2099-12-31,NA
45576554,Paranoid personality disorder,Condition,ICD10,ICD10 code,NA,F60.0,1990-05-01,2099-12-31,NA
45576555,Habit and impulse disorders,Condition,ICD10,ICD10 Hierarchy,NA,F63,1990-05-01,2099-12-31,NA
45576556,Trichotillomania,Condition,ICD10,ICD10 code,NA,F63.3,1990-05-01,2099-12-31,NA
45576557,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45576557,2006-12-30,2016-04-13,D
45576558,Egodystonic sexual orientation,Condition,ICD10,ICD10 code,NA,F66.1,1990-05-01,2099-12-31,NA
45576559,"Moderate mental retardation, with the statement of no, or minimal, impairment of behaviour",Condition,ICD10,ICD10 code,NA,F71.0,1990-05-01,2099-12-31,NA
45576560,"Other mental retardation, without mention of impairment of behaviour",Condition,ICD10,ICD10 code,NA,F78.9,1990-05-01,2099-12-31,NA
45576561,Receptive language disorder,Condition,ICD10,ICD10 code,NA,F80.2,1990-05-01,2099-12-31,NA
45576562,Asperger syndrome,Condition,ICD10,ICD10 code,NA,F84.5,1990-05-01,2099-12-31,NA
45576563,Separation anxiety disorder of childhood,Condition,ICD10,ICD10 code,NA,F93.0,1990-05-01,2099-12-31,NA
45576564,Disorders of social functioning with onset specific to childhood and adolescence,Condition,ICD10,ICD10 Hierarchy,NA,F94,1990-05-01,2099-12-31,NA
45576565,"Tic disorder, unspecified",Condition,ICD10,ICD10 code,NA,F95.9,1990-05-01,2099-12-31,NA
45576566,Staphylococcal meningitis,Condition,ICD10,ICD10 code,NA,G00.3,1990-05-01,2099-12-31,NA
45576567,Meningitis in viral diseases classified elsewhere,Condition,ICD10,ICD10 code,NA,G02.0,1990-05-01,2099-12-31,NA
45575684,"Motorcycle rider injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting",Condition,ICD10,ICD10 code,NA,V24.3,1990-05-01,2099-12-31,NA
45574912,Fracture of metatarsal bone,Condition,ICD10,ICD10 code,NA,S92.3,1990-05-01,2099-12-31,NA
45573538,Fracture of scapula,Condition,ICD10,ICD10 code,NA,S42.1,1990-05-01,2099-12-31,NA
45571701,Dementia in Parkinson disease,Condition,ICD10,ICD10 code,NA,F02.3,1990-05-01,2099-12-31,NA
45571702,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45571702,2006-12-30,2016-04-13,D
45572688,Relapsing polychondritis,Condition,ICD10,ICD10 code,NA,M94.1,1990-05-01,2099-12-31,NA
45572689,"Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate",Condition,ICD10,ICD10 code,NA,M96.6,1990-05-01,2099-12-31,NA
45572690,"Acute nephritic syndrome, Diffuse mesangiocapillary glomerulonephritis",Condition,ICD10,ICD10 code,NA,N00.5,1990-05-01,2099-12-31,NA
45572691,"Acute nephritic syndrome, Other",Condition,ICD10,ICD10 code,NA,N00.8,1990-05-01,2099-12-31,NA
45572692,"Rapidly progressive nephritic syndrome, unspecified",Condition,ICD10,ICD10 code,NA,N01.9,1990-05-01,2099-12-31,NA
45572693,"Recurrent and persistent haematuria, other",Condition,ICD10,ICD10 code,NA,N02.8,1990-05-01,2099-12-31,NA
45572694,"Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis",Condition,ICD10,ICD10 code,NA,N05.3,1990-05-01,2099-12-31,NA
45572695,"Isolated proteinuria with specified morphological lesion, unspecified",Condition,ICD10,ICD10 code,NA,N06.9,1990-05-01,2099-12-31,NA
45572696,"Hereditary nephropathy, not elsewhere classified, diffuse mesangial proliferative glomerulonephritis",Condition,ICD10,ICD10 code,NA,N07.3,1990-05-01,2099-12-31,NA
45572697,"Hereditary nephropathy, not elsewhere classified, other",Condition,ICD10,ICD10 code,NA,N07.8,1990-05-01,2099-12-31,NA
45572698,Glomerular disorders in neoplastic diseases,Condition,ICD10,ICD10 code,NA,N08.1,1990-05-01,2099-12-31,NA
45572701,"Obstructive and reflux uropathy, unspecified",Condition,ICD10,ICD10 code,NA,N13.9,1990-05-01,2099-12-31,NA
45572702,"Small kidney, unspecified",Condition,ICD10,ICD10 code,NA,N27.9,1990-05-01,2099-12-31,NA
45572706,"Postinfective urethral stricture, not elsewhere classified",Condition,ICD10,ICD10 code,NA,N35.1,1990-05-01,2099-12-31,NA
45572708,Other disorders of urethra,Condition,ICD10,ICD10 Hierarchy,NA,N36,1990-05-01,2099-12-31,NA
45572709,"Orthostatic proteinuria, unspecified",Condition,ICD10,ICD10 code,NA,N39.2,1990-05-01,2099-12-31,NA
45572711,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45572711,2006-12-30,2016-04-13,D
45572712,"Disorder of prostate, unspecified",Condition,ICD10,ICD10 code,NA,N42.9,1990-05-01,2099-12-31,NA
