concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
341,Health check-up related to work causing occupational hazard,Condition,SPAT,SPAT,NA,SPAT1323,2009-01-01,2099-12-31,NA,Terveystarkastus terveysuhkaa aiheuttavassa työssä,Traslator
342,Screening procedure,Condition,SPAT,SPAT,NA,SPAT1324,2009-01-01,2099-12-31,NA,Seulontatoimenpide,Traslator
343,"Work, school or study community work",Condition,SPAT,SPAT,NA,SPAT1327,2009-01-01,2099-12-31,NA,"Työ-, koulu- tai opiskeluyhteisötyö",Traslator
344,Basic workplace survey,Condition,SPAT,SPAT,NA,SPAT1328,2009-01-01,2099-12-31,NA,Työpaikan perusselvitys,Traslator
345,"Assessment related to exposure factors in work, school or study environment",Condition,SPAT,SPAT,NA,SPAT1329,2009-01-01,2099-12-31,NA,"Työ-, koulu- tai opiskeluympäristöaltisteisiin liittyvä selvitys",Traslator
346,"Assessment related to work, school or study community (e.g. work and study atmosphere)",Condition,SPAT,SPAT,NA,SPAT1330,2009-01-01,2099-12-31,NA,"Työ-, koulu- tai opiskeluyhteisöön liittyvä selvitys (esim. työ- ja opiskeluilmapiiri)",Traslator
347,Planning of first aid preparedness in workplace,Condition,SPAT,SPAT,NA,SPAT1331,2009-01-01,2014-12-31,NA,Työpaikan ensiapuvalmiuden suunnittelu,Traslator
348,Inspection of health-related conditions of school community and studying environment,Condition,SPAT,SPAT,NA,SPAT1332,2009-01-01,2099-12-31,NA,Kouluyhteisön ja opiskeluympäristön terveydellisten olojen tarkastus,Traslator
349,Assessment of oral health performed by public health nurse,Condition,SPAT,SPAT,NA,SPAT1362,2012-01-01,2099-12-31,NA,Terveydenhoitajan arvio suun terveydentilasta,Traslator
350,"Health check-up performed during first study year in students of upper secondary schools, vocational schools etc.",Condition,SPAT,SPAT,NA,SPAT1363,2012-01-01,2099-12-31,NA,"Ensimmäisenä opiskeluvuonna tehty terveystarkastus lukion, ammatillisen oppilaitoksen ym. opiskelijalle",Traslator
351,"Health check-up performed during second study year in students of upper secondary schools, vocational schools etc.",Condition,SPAT,SPAT,NA,SPAT1364,2012-01-01,2099-12-31,NA,"Toisena opiskeluvuonna tehty terveystarkastus lukion, ammatillisen oppilaitoksen ym. opiskelijalle",Traslator
352,Health check-up performed during first study year due to special need in students of upper secondary schools or vocational schools,Condition,SPAT,SPAT,NA,SPAT1365,2012-01-01,2099-12-31,NA,Ensimmäisenä opiskeluvuonna erityistarpeen vuoksi  tehty terveystarkastus lukiossa tai ammatillisessa oppilaitoksessa opiskelevalle,Traslator
353,"Health check-up performed based on health survey in students of universities, universities of applied sciences etc.",Condition,SPAT,SPAT,NA,SPAT1366,2012-01-01,2099-12-31,NA,"Yliopistossa, ammattikorkeakoulussa tms. opiskelevalle terveyskyselyn perusteella tehty terveystarkastus",Traslator
354,Health check-up due to individual need in students of upper secondary schools or vocational schools,Condition,SPAT,SPAT,NA,SPAT1367,2012-01-01,2099-12-31,NA,Yksilöllisestä tarpeesta johtuva terveystarkastus lukiossa tai ammatillisessa oppilaitoksessa opiskelevalle,Traslator
355,Periodic check-up in occupational healthcare,Condition,SPAT,SPAT,NA,SPAT1368,2012-01-01,2099-12-31,NA,Työterveyshuollon määräaikaistarkastus,Traslator
356,Meeting with student welfare group of educational institution,Condition,SPAT,SPAT,NA,SPAT1369,2012-01-01,2099-12-31,NA,Oppilaitoksen opiskeluhuoltoryhmän tapaaminen,Traslator
357,Other health check-up,Condition,SPAT,SPAT,NA,SPAT1370,2013-01-01,2099-12-31,NA,Muu terveystarkastus,Traslator
358,Combined screening in early pregnancy,Condition,SPAT,SPAT,NA,SPAT1373,2013-01-01,2099-12-31,NA,Varhaisraskauden yhdistelmäseulonta,Traslator
359,Serum screening during second trimester,Condition,SPAT,SPAT,NA,SPAT1374,2013-01-01,2099-12-31,NA,Toisen raskauskolmanneksen seerumiseulonta,Traslator
360,"Structural ultrasound screening, weeks 18+0-21+6",Condition,SPAT,SPAT,NA,SPAT1375,2013-01-01,2099-12-31,NA,"Rakenneuäseulonta, viikot 18+0-21+6",Traslator
361,"Structural ultrasound screening, weeks 24+0",Condition,SPAT,SPAT,NA,SPAT1376,2013-01-01,2099-12-31,NA,"Rakenneuäseulonta, viikot 24+0",Traslator
362,Health check-up of pregnant person,Condition,SPAT,SPAT,NA,SPAT1379,2015-01-01,2099-12-31,NA,Raskaana olevan terveystarkastus,Traslator
363,Postpartum check-up,Condition,SPAT,SPAT,NA,SPAT1380,2015-01-01,2099-12-31,NA,Synnytyksen jälkitarkastus,Traslator
364,Extensive health check-up at 4 months of age,Condition,SPAT,SPAT,NA,SPAT1381,2015-01-01,2099-12-31,NA,Laaja terveystarkastus neljän kuukauden iässä,Traslator
365,Extensive health check-up at 18 months of age,Condition,SPAT,SPAT,NA,SPAT1382,2015-01-01,2099-12-31,NA,Laaja terveystarkastus kahdeksantoista kuukauden iässä,Traslator
366,Extensive health check-up at 4 years of age,Condition,SPAT,SPAT,NA,SPAT1383,2015-01-01,2099-12-31,NA,Laaja terveystarkastus neljän vuoden iässä,Traslator
367,Extensive health check-up on first grade,Condition,SPAT,SPAT,NA,SPAT1384,2015-01-01,2099-12-31,NA,Laaja terveystarkastus ensimmäisellä luokalla,Traslator
368,Extensive health check-up on fifth grade,Condition,SPAT,SPAT,NA,SPAT1385,2015-01-01,2099-12-31,NA,Laaja terveystarkastus viidennellä luokalla,Traslator
369,Extensive health check-up on eighth grade,Condition,SPAT,SPAT,NA,SPAT1386,2015-01-01,2099-12-31,NA,Laaja terveystarkastus kahdeksannella luokalla,Traslator
370,"Health survey during first study year, university level",Condition,SPAT,SPAT,NA,SPAT1387,2015-01-01,2099-12-31,NA,"Ensimmäisen opiskeluvuoden terveyskysely, korkea aste",Traslator
371,Extensive health check-up based on individual need,Condition,SPAT,SPAT,NA,SPAT1388,2015-01-01,2099-12-31,NA,Yksilöllisen tarpeen mukainen laaja terveystarkastus,Traslator
372,Visit based on need for special support,Condition,SPAT,SPAT,NA,SPAT1389,2015-01-01,2099-12-31,NA,Erityisen tuen tarpeen mukainen käynti,Traslator
373,Assessment of unsuitability for studying,Condition,SPAT,SPAT,NA,SPAT1390,2015-01-01,2099-12-31,NA,Opiskeluun soveltumattomuuden arviointi,Traslator
374,Counselling and guidance related to family situation,Condition,SPAT,SPAT,NA,SPAT1391,2015-01-01,2099-12-31,NA,Perhetilanteeseen liittyvä neuvonta ja ohjaus,Traslator
375,Counselling and guidance related to couple relationship,Condition,SPAT,SPAT,NA,SPAT1392,2015-01-01,2099-12-31,NA,Parisuhteeseen liittyvä neuvonta ja ohjaus,Traslator
376,Guidance to support interaction between parent and child,Condition,SPAT,SPAT,NA,SPAT1393,2015-01-01,2099-12-31,NA,Vanhemman ja lapsen vuorovaikutusta tukeva ohjaus,Traslator
377,Counselling and guidance related to living conditions,Condition,SPAT,SPAT,NA,SPAT1394,2015-01-01,2099-12-31,NA,Elinolosuhteisiin liittyvä neuvonta ja ohjaus,Traslator
378,Health check-up of persons outside student and working life,Condition,SPAT,SPAT,NA,SPAT1395,2015-01-01,2099-12-31,NA,Opiskelu- ja työelämän ulkopuolella olevien terveystarkastus,Traslator
379,Meeting with multidisciplinary group of experts,Condition,SPAT,SPAT,NA,SPAT1396,2015-01-01,2099-12-31,NA,Monialaisen asiantuntijaryhmän tapaaminen,Traslator
380,"Acceptance of acknowledgement of paternity of child born outside of marriage before the birth of the child at the maternity clinic. Paternity Act, Section 16.",Condition,SPAT,SPAT,NA,SPAT1399,2016-01-01,2099-12-31,NA,Avioliiton ulkopuolella syntyvän lapsen isyyden tunnustamisen vastaanottaminen äitiysneuvolassa ennen lapsen syntymää. Isyyslaki 16 §,Traslator
381,OTHER PREVENTIVE FUNCTIONS,Condition,SPAT,SPAT,NA,SPAT1314,2009-01-01,2014-12-31,NA,MUUT ENNALTAEHKÄISEVÄT TOIMINNOT,Traslator
382,Extensive health check-up of children and adolescents,Condition,SPAT,SPAT,NA,SPAT1316,2009-01-01,2014-12-31,NA,Laaja lasten ja nuorten terveystarkastus,Traslator
383,Vaccination,Condition,SPAT,SPAT,NA,SPAT1325,2009-01-01,2014-12-31,NA,Rokotus,Traslator
384,FUNCTIONS NOT RELATED TO INDIVIDUALS,Condition,SPAT,SPAT,NA,SPAT1326,2009-01-01,2014-12-31,NA,"TOIMINNOT, JOTKA EIVÄT LIITY YKSILÖÖN",Traslator
385,"PLANNING OF TREATMENT, ORGANISATION OF FURTHER CARE",Condition,SPAT,SPAT,NA,SPAT1333,2009-01-01,2099-12-31,NA,"HOIDON SUUNNITTELU, JATKOHOIDON JÄRJESTÄMINEN",Traslator
386,No further measures,Condition,SPAT,SPAT,NA,SPAT1334,2009-01-01,2099-12-31,NA,Ei jatkotoimenpidettä,Traslator
387,"Plan for further care, organisation of further care",Condition,SPAT,SPAT,NA,SPAT1335,2009-01-01,2099-12-31,NA,"Jatkohoidon suunnitelma, jatkohoidon järjestäminen",Traslator
388,Request for examination,Condition,SPAT,SPAT,NA,SPAT1336,2009-01-01,2099-12-31,NA,Tutkimuspyyntö,Traslator
389,Booking of telephone appointment,Condition,SPAT,SPAT,NA,SPAT1337,2009-01-01,2099-12-31,NA,Puhelinajan varaaminen,Traslator
390,Agreement on letter / electronic contact,Condition,SPAT,SPAT,NA,SPAT1338,2009-01-01,2099-12-31,NA,Sopimus kirjeestä/sähköisestä yhteydenotosta,Traslator
391,New appointment,Condition,SPAT,SPAT,NA,SPAT1339,2009-01-01,2099-12-31,NA,Uusi vastaanottoaika,Traslator
392,Referral to other occupational group than physician,Condition,SPAT,SPAT,NA,SPAT1340,2009-01-01,2099-12-31,NA,Ohjaus muulle ammattiryhmälle kuin lääkärille,Traslator
393,Referral to physician or dentist,Condition,SPAT,SPAT,NA,SPAT1341,2009-01-01,2099-12-31,NA,Ohjaus lääkärille  tai hammaslääkärille,Traslator
394,Referral to specialised care,Condition,SPAT,SPAT,NA,SPAT1342,2009-01-01,2099-12-31,NA,Lähete erikoissairaanhoitoon,Traslator
395,Referral to private examination or care,Condition,SPAT,SPAT,NA,SPAT1343,2009-01-01,2099-12-31,NA,Ohjaus yksityiseen tutkimukseen tai hoitoon,Traslator
396,Referral to services for substance abusers,Condition,SPAT,SPAT,NA,SPAT1344,2009-01-01,2099-12-31,NA,Ohjaus päihdepalveluihin,Traslator
397,Referral tomedical rehabilitation,Condition,SPAT,SPAT,NA,SPAT1345,2009-01-01,2099-12-31,NA,Ohjaus lääkinnälliseen kuntoutukseen,Traslator
398,Referral to vocational rehabilitation,Condition,SPAT,SPAT,NA,SPAT1346,2009-01-01,2099-12-31,NA,Ohjaus ammatilliseen kuntoutukseen,Traslator
399,Referral to primary health care ward,Condition,SPAT,SPAT,NA,SPAT1347,2009-01-01,2099-12-31,NA,Lähete perusterveydenhuollon vuodeosastolle,Traslator
400,Referral to specialised examinations in student welfare,Condition,SPAT,SPAT,NA,SPAT1397,2015-01-01,2099-12-31,NA,Ohjaus opiskeluhuollon erikoistutkimuksiin,Traslator
401,Referral to social worker and psychologist services of student welfare,Condition,SPAT,SPAT,NA,SPAT1398,2015-01-01,2099-12-31,NA,Ohjaus opiskelijahuollon kuraattori- ja psykologipalveluihin,Traslator
402,Continuation of ongoing measures to support ability to work,Condition,SPAT,SPAT,NA,SPAT1400,2019-01-01,2099-12-31,NA,Käynnissä olevien työkyvyn tukitoimien jatkuminen,Traslator
403,Enhancement of treatment in occupational healthcare,Condition,SPAT,SPAT,NA,SPAT1401,2019-01-01,2099-12-31,NA,Hoidon tehostus työterveyshuollossa,Traslator
404,Counselling related to known health issue in occupational healthcare,Condition,SPAT,SPAT,NA,SPAT1402,2019-01-01,2099-12-31,NA,Tunnettuun terveysongelmaan liittyvä neuvonta työterveyshuollossa,Traslator
405,Counselling and guidance related to occupational health,Condition,SPAT,SPAT,NA,SPAT1403,2019-01-01,2099-12-31,NA,Työterveyteen liittyvä neuvonta ja ohjaus,Traslator
406,Contact with workplace,Condition,SPAT,SPAT,NA,SPAT1404,2019-01-01,2099-12-31,NA,Yhteydenotto työpaikalle,Traslator
407,Assessment of exposure factors in work environment,Condition,SPAT,SPAT,NA,SPAT1405,2019-01-01,2099-12-31,NA,Työympäristöaltisteiden selvitys,Traslator
408,Assessment of physical work load or ergonomics at work,Condition,SPAT,SPAT,NA,SPAT1406,2019-01-01,2099-12-31,NA,Työn fyysisen kuormituksen tai ergonomian selvitys,Traslator
409,Assessment of psychosocial load at work,Condition,SPAT,SPAT,NA,SPAT1407,2019-01-01,2099-12-31,NA,Työn psykososiaalisen kuormituksen selvitys,Traslator
410,Referral to network negotiation,Condition,SPAT,SPAT,NA,SPAT1408,2019-01-01,2099-12-31,NA,Ohjaus verkostoneuvotteluun,Traslator
411,Referral to occupational health negotiation,Condition,SPAT,SPAT,NA,SPAT1409,2019-01-01,2099-12-31,NA,Ohjaus työterveysneuvotteluun,Traslator
412,Assessment of ability to work,Condition,SPAT,SPAT,NA,SPAT1410,2019-01-01,2099-12-31,NA,Työkyvyn arviointi,Traslator
413,Opinion on ability to work,Condition,SPAT,SPAT,NA,SPAT1411,2019-01-01,2099-12-31,NA,Lausunto työkyvystä,Traslator
414,Recommendation on partial sickness allowance,Condition,SPAT,SPAT,NA,SPAT1412,2019-01-01,2099-12-31,NA,Suositus osasairauspäivärahasta,Traslator
415,Referral to further diagnostic examinations,Condition,SPAT,SPAT,NA,SPAT1413,2019-01-01,2099-12-31,NA,Ohjaus diagnostisiin jatkotutkimuksiin,Traslator
416,Referral to primary health care,Condition,SPAT,SPAT,NA,SPAT1414,2019-01-01,2099-12-31,NA,Ohjaus perusterveydenhuoltoon,Traslator
417,Examinations due to suspected occupational disease,Condition,SPAT,SPAT,NA,SPAT1415,2019-01-01,2099-12-31,NA,Tutkimukset ammattitautiepäilyn vuoksi,Traslator
