concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
6654,Diagnostic radiology after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MB_,1900-01-01,2030-12-31,NA
6655,Total body X-ray examination of fetus mortus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB2AA,1999-01-01,2015-12-31,NA
6656,Total body CT of fetus mortus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB2AD,2009-01-01,2015-12-31,NA
6657,X-ray of dead foetus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB9AA,2016-01-01,2030-12-31,NA
6658,Total body CT of fetus mortus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB9AD,2016-01-01,2030-12-31,NA
6659,MRI of dead foetus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB9AG,2016-01-01,2030-12-31,NA
6660,Removal of retained products of conception after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MBA,1900-01-01,2030-12-31,NA
6661,Vacuum aspiration from uterus after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA00,1900-01-01,2012-12-31,NA
6662,Curettage of uterus after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA03,1900-01-01,2010-12-31,NA
6663,Curettage of uterus after delivery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA04,2011-01-01,2030-12-31,NA
6664,Curettage of uterus after abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA05,2011-01-01,2030-12-31,NA
6665,Manual exploration of delivered uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA10,1900-01-01,2030-12-31,NA
6666,Expression of placenta,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA20,1900-01-01,2030-12-31,NA
6667,Manual removal of placenta from delivered uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA30,1900-01-01,2030-12-31,NA
6668,Pharmacological evacuation of uterus after abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA40,2011-01-01,2030-12-31,NA
6669,Other removal of retained products of conception after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBA96,1900-01-01,2030-12-31,NA
6670,Minor procedures after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MBB,1900-01-01,2030-12-31,NA
6671,Manual repositioning of inverted delivered uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBB00,1900-01-01,2030-12-31,NA
6672,Packing of delivered uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBB10,1900-01-01,2030-12-31,NA
6673,Intrauterine iirigation of uterus with medicament,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBB30,1998-01-01,2030-12-31,NA
6674,Other manual procedure on delivered uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBB96,1900-01-01,2030-12-31,NA
6675,Embolisation of postpartum bleeding,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,PD2NT,2004-01-01,2010-12-31,NA
6676,Repair of obstetric lacerations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MBC,1900-01-01,2030-12-31,NA
6677,Repair of obstetric laceration of cervix uteri,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC00,1900-01-01,2030-12-31,NA
6678,Repair of obstetric laceration of vagina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC10,1900-01-01,2030-12-31,NA
6679,Repair of obstetric laceration of vulva,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC20,1900-01-01,2030-12-31,NA
6680,Repair of partial rupture of perineum,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC30,1900-01-01,2030-12-31,NA
6681,Repair of complete rupture of perineum,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC33,1900-01-01,2030-12-31,NA
6682,Revision of paravaginal or vulvar haematoma after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC40,1900-01-01,2030-12-31,NA
6683,Procedure to control bleeding after delivery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC90,1900-01-01,2030-12-31,NA
6684,Other repair of obstetric laceration,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBC96,1900-01-01,2030-12-31,NA
6685,Other operations after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MBW,1900-01-01,2030-12-31,NA
6686,Other operation after delivery or abortion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MBW96,1900-01-01,2030-12-31,NA
6687,Dissection of aborted tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MB2C3,2020-01-01,2030-12-31,NA
6688,Caesarean section and obstetric laparotomies,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,MC,1900-01-01,2030-12-31,NA
6689,Caesarean section,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MCA,1900-01-01,2030-12-31,NA
6690,Upper uterine segment caesarean section,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA00,1900-01-01,2030-12-31,NA
6691,Lower uterine segment caesarean section,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA10,1900-01-01,2030-12-31,NA
6692,Vaginal caesarean section,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA20,1900-01-01,2030-12-31,NA
6693,Supravaginal caesarean hysterectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA30,1900-01-01,2030-12-31,NA
6694,Total caesarean hysterectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA33,1900-01-01,2030-12-31,NA
6695,Other caesarean section,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCA96,1900-01-01,2030-12-31,NA
6696,Laparotomy and delivery of extrauterine fetus,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MCB,1900-01-01,2030-12-31,NA
6697,Laparotomy and delivery of extrauterine fetus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCB00,1900-01-01,2030-12-31,NA
6698,Postpartum repair of rupture of uterus,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MCC,1900-01-01,2030-12-31,NA
6699,Postpartum repair of rupture of uterus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCC00,1900-01-01,2030-12-31,NA
6700,Other obstetric laparotomy,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MCW,1900-01-01,2030-12-31,NA
6701,Obstetric hysterectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCW00,1997-01-01,2030-12-31,NA
6702,Other obstetric laparotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,MCW96,1900-01-01,2030-12-31,NA
6703,Reoperations in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,MW,1900-01-01,2030-12-31,NA
6704,Repair of wound dehiscence in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWA00,1900-01-01,2030-12-31,NA
6705,Reoperation for deep infection in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWC00,1900-01-01,2030-12-31,NA
6706,Reoperation for deep haemorrhage in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWE00,1900-01-01,2030-12-31,NA
6707,Other reoperation in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWW96,1900-01-01,2030-12-31,NA
6708,Other procedures in obstetrics,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,MX,1900-01-01,2030-12-31,NA
6709,Other minor surgical procedure in obstetrics,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,TMW99,1900-01-01,2030-12-31,NA
6710,Musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,N,1900-01-01,2030-12-31,NA
6711,Diagnostic radiology of spine and neck,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NA_,1900-01-01,2030-12-31,NA
6712,Cervical spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AA,1999-01-01,2030-12-31,NA
6713,Cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AD,1999-01-01,2030-12-31,NA
6714,Restricted MRI of cervical spine (less than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AF,2014-01-01,2016-12-31,NA
6715,Restricted MRI of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AG,2014-01-01,2030-12-31,NA
6716,Cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AI,2013-01-01,2030-12-31,NA
6717,Restricted MRI of cervical spine (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AM,2014-01-01,2016-12-31,NA
6718,Cervical spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BA,1999-01-01,2030-12-31,NA
6719,Extensive cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BD,1999-01-01,2030-12-31,NA
6720,Cervical spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BF,1999-01-01,2016-12-31,NA
6721,Cervical spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BG,1999-01-01,2030-12-31,NA
6722,Extensive cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BI,2013-01-01,2030-12-31,NA
6723,Cervical spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BM,2009-01-01,2016-12-31,NA
6724,Very extensive cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CD,1999-01-01,2030-12-31,NA
6725,Cervical spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CF,1999-01-01,2016-12-31,NA
6726,Cervical spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CG,1999-01-01,2030-12-31,NA
6727,Very extensive cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CI,2013-01-01,2030-12-31,NA
6728,Cervical spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CM,2009-01-01,2016-12-31,NA
6729,Cervical spine extensive MRI very examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DF,1999-01-01,2016-12-31,NA
6730,Cervical spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DG,1999-01-01,2030-12-31,NA
6731,Cervical spine very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DM,2009-01-01,2016-12-31,NA
6732,Cervical spine X-ray examination with flexion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1EA,1999-01-01,2030-12-31,NA
6733,Myelography of cervical spine with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1FD,1999-01-01,2002-11-12,NA
6734,Cervical spine CT examination with rotation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1HD,1999-01-01,2002-11-12,NA
6735,Other cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1XD,1999-01-01,2002-11-12,NA
6736,Thoracal spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AA,1999-01-01,2030-12-31,NA
6737,Thoracic spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AD,1999-01-01,2030-12-31,NA
6738,Restricted MRI of thoracic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AG,2017-07-01,2030-12-31,NA
6739,Thoracal spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BA,1999-01-01,2030-12-31,NA
6740,Extensive thoracic spine CT examimantion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BD,1999-01-01,2030-12-31,NA
6741,Thoracal spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BF,1999-01-01,2016-12-31,NA
6742,Thoracal spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BG,1999-01-01,2030-12-31,NA
6743,Thoracal spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BM,2009-01-01,2016-12-31,NA
6744,Very extensive thoracic spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CD,1999-01-01,2030-12-31,NA
6745,Thoracal spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CF,1999-01-01,2016-12-31,NA
6746,Thoracal spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CG,1999-01-01,2030-12-31,NA
6747,Thoracal spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CM,2009-01-01,2016-12-31,NA
6748,Thoracal spine very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DF,1999-01-01,2016-12-31,NA
6749,Thoracal spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DG,1999-01-01,2030-12-31,NA
6750,Thoracal spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DM,2009-01-01,2016-12-31,NA
6751,Thoracal spine myelography with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2FD,1999-01-01,2003-08-27,NA
6752,Other CT examination of thoracal spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2XD,1999-01-01,2002-11-12,NA
6753,Lumbar spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AA,1999-01-01,2030-12-31,NA
6754,Lumbar spine and sacrum CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AD,1999-01-01,2030-12-31,NA
6755,Restricted MRI of lumbar spine (less than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AF,2014-01-01,2016-12-31,NA
6756,Restricted MRI of lumbar spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AG,2014-01-01,2030-12-31,NA
6757,Restricted MRI of lumbar spine (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AM,2014-01-01,2016-12-31,NA
6758,Lumbar spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BA,1999-01-01,2030-12-31,NA
6759,Extensive lumbar spine and sacrum CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BD,1999-01-01,2030-12-31,NA
6760,Lumbar spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BF,1999-01-01,2016-12-31,NA
6761,Lumbar spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BG,1999-01-01,2030-12-31,NA
6762,Lumbar spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BM,2009-01-01,2016-12-31,NA
6763,Lumbar spine X-ray examination with oblique projection,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CA,1999-01-01,2016-12-31,NA
6764,Very extensive lumbar spien and sacrum CT-examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CD,1999-01-01,2030-12-31,NA
6765,Lumbar spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CF,1999-01-01,2016-12-31,NA
6766,Lumbar spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CG,1999-01-01,2030-12-31,NA
6767,Lumbar spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CM,2009-01-01,2016-12-31,NA
6768,Lumbar spine very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DF,1999-01-01,2016-12-31,NA
6769,Lumbar spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DG,1999-01-01,2030-12-31,NA
6770,Lumbar spine very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DM,2009-01-01,2016-12-31,NA
6771,Lumbar spine X-ray examination with flexion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3EA,1999-01-01,2030-12-31,NA
6772,LUmbar spine X-ray examination with load (Friberg),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3FA,1999-01-01,2010-12-31,NA
6773,Lumbar spine and sacrum myelography with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3FD,1999-01-01,2002-11-12,NA
6774,Lumbar spine comression CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3HD,1999-01-01,2002-11-12,NA
6775,Restricted scout scan of lumbar spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3RA,2018-12-01,2030-12-31,NA
6776,Lumbar spine X-ray examination in standing position,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3SA,1999-01-01,2010-12-31,NA
6777,Other CT-exmination of lumbar spine and sacrum,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3XD,1999-01-01,2002-11-12,NA
6778,Sacrum X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA4AA,1999-01-01,2030-12-31,NA
6779,Coccyx X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA5AA,1999-01-01,2030-12-31,NA
6780,Sacro-iliac joint X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6AA,1999-01-01,2030-12-31,NA
6781,CT of sacroiliac joints,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6AD,2003-01-01,2030-12-31,NA
6782,Extensive CT of sacroiliac joints,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BD,2003-01-01,2030-12-31,NA
6783,Sacro-iliac joint MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BF,1999-01-01,2016-12-31,NA
6784,Sacro-iliac joint MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BG,1999-01-01,2030-12-31,NA
6785,Sacro-iliac joint MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BM,2009-01-01,2016-12-31,NA
6786,SI-joint injection with X-ray guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BT,2009-01-01,2030-12-31,NA
6787,Sacro-iliac joint extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CF,1999-01-01,2016-12-31,NA
6788,Sacro-iliac joint extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CG,1999-01-01,2030-12-31,NA
6789,Sacro-iliac joint extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CM,2009-01-01,2016-12-31,NA
6790,Sacro-iliac joint very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DF,1999-01-01,2016-12-31,NA
6791,Sacro-iliac joint very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DG,1999-01-01,2030-12-31,NA
6792,Sacro-iliac joint very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DM,2009-01-01,2016-12-31,NA
6793,Sacro-iliac joint injection with MR guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DT,2009-01-01,2030-12-31,NA
6794,Sacroiliac joint load test (Chamberlain),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6FA,1999-01-01,2030-12-31,NA
6795,Sacro-iliac joint artrogaphy with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6FD,2000-01-01,2002-11-12,NA
6796,Spine CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7AD,2004-01-01,2030-12-31,NA
6797,Spine extensive CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BD,2004-01-01,2030-12-31,NA
6798,Spine and spinal cord MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BF,1999-01-01,2016-12-31,NA
6799,Spine and spinal cord MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BG,1999-01-01,2030-12-31,NA
6800,Spine and spinal cord MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BM,2009-01-01,2016-12-31,NA
6801,Slot scanning of scoliosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CA,2018-12-01,2030-12-31,NA
6802,Spine very extensive CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CD,2004-01-01,2030-12-31,NA
6803,Spine and spinal cord extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CF,1999-01-01,2016-12-31,NA
6804,Spine and spinal cord extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CG,1999-01-01,2030-12-31,NA
6805,Spine and spinal cord extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CM,2009-01-01,2016-12-31,NA
6806,Spine and spinal cord very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DF,1999-01-01,2016-12-31,NA
6807,Spine and spinal cord very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DG,1999-01-01,2030-12-31,NA
6808,Spine and spinal cord very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DM,2009-01-01,2016-12-31,NA
6809,Scoliosis X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7EA,1999-01-01,2030-12-31,NA
6810,Other X-ray examination of spine with load,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7FA,1999-01-01,2030-12-31,NA
6811,Transcutaneous vertebroplasty under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7MT,2010-01-01,2030-12-31,NA
6812,3D modelling based on scoliosis slot scanning,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7TW,2018-12-01,2030-12-31,NA
6813,Other spinal CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7XD,1999-01-01,2002-11-12,NA
6814,CT discography,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8AD,2009-01-01,2030-12-31,NA
6815,Discography with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8CB,1999-01-01,2016-12-31,NA
6816,MRI of scoliotic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8CG,2014-01-01,2030-12-31,NA
6817,Extensive MRI of scoliotic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8DG,2014-01-01,2030-12-31,NA
6818,Very extensive MRI of scoliotic spine and spinal cord (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8DM,2016-01-01,2017-06-30,NA
6819,Exploratory procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAA,1900-01-01,2030-12-31,NA
6820,"Exploration of soft tissue of spine or neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA19,1900-01-01,2003-09-25,NA
6821,"Exploration of soft tissues of back and neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA22,2004-01-01,2030-12-31,NA
6822,"Biopsy of vertebra, percutaneous",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA30,2004-01-01,2030-12-31,NA
6823,"Exploration of spine, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA32,2004-01-01,2030-12-31,NA
6824,"Exploration of joint of spine or neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA39,1900-01-01,2003-09-25,NA
6825,Primary prosthetic operations of spine,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAB,2004-01-01,2030-12-31,NA
6826,Replacement of nucleus bulbosus with prosthetic material,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAB90,2004-01-01,2030-12-31,NA
6827,Replacement of intervertebral disc with prosthesis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAB92,2004-01-01,2030-12-31,NA
6828,Secondary prosthetic operations of spine,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAC,2004-01-01,2030-12-31,NA
6829,Reoperation of intervertebral disc prosthesis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAC92,2004-01-01,2030-12-31,NA
6830,"Excision, reconstruction and fusion of joints of spine",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAG,1900-01-01,2030-12-31,NA
6831,Anterior fusion of cervical spine without fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG40,1900-01-01,2030-12-31,NA
6832,Anterior fusion of cervical spine with fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG41,1900-01-01,2030-12-31,NA
6833,Posterior fusion of cervical spine with or without fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG42,1900-01-01,2030-12-31,NA
6834,Anterior fusion of thoracic spine without fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG50,1997-01-01,2030-12-31,NA
6835,Anterior fusion of thoracic spine with fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG51,1997-01-01,2030-12-31,NA
6836,"Posterior or lateral fusion of thoracic spine with fixation, 2-3 vertebraea",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG52,1900-01-01,2030-12-31,NA
6837,"Posterior or lateral fusion of thoracic spine with fixation, more than 3 vertebraea",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG53,1900-01-01,2030-12-31,NA
6838,"Anterior thoracic fusion of spine with fixation, more than 3 vertebraea",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG56,1997-01-01,2030-12-31,NA
6839,Anterior and posterior fusion of thoracic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG57,1997-01-01,2030-12-31,NA
6840,Anterior fusion of lumbar spine with fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG60,1900-01-01,2030-12-31,NA
6841,Posterior fusion of lumbar spine without fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG61,1900-01-01,2030-12-31,NA
